"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rimbp2",3.33715164851734e-09,0.439814055933209,0.902,0.793,6.14736705173379e-05
"Gria3",3.43130774361537e-09,-0.338155639231904,0.967,1,6.32081199451387e-05
"Tesc",3.62549987370547e-09,0.460767235644066,0.811,0.61,6.67853331735284e-05
"Maged1",3.78653531478915e-09,-0.300273127213228,0.984,0.988,6.97517670337309e-05
"Nr2f1",4.09774546341598e-09,0.376052615903329,0.975,0.854,7.54845691815858e-05
"Cuedc2",4.23985862250671e-09,-0.3269207304275,0.82,0.915,7.81024356851962e-05
"Galnt9",4.91624075947069e-09,-0.321502082470478,0.713,0.963,9.05620710302096e-05
"B3gat1",5.32312891118184e-09,-0.361785342106936,0.746,0.915,9.80573576728807e-05
"Epha3",6.69035924841307e-09,0.399628178076939,0.426,0.061,0.000123243107715017
"Tecr",7.42339895882893e-09,-0.329814443092849,0.959,0.988,0.000136746432220588
"Sorcs3",7.54200274528655e-09,0.479961743211764,0.689,0.293,0.000138931232570923
"Sulf2",9.3953315149154e-09,-0.434034091232222,0.352,0.744,0.000173071401836257
"Prkcg",1.00236148144155e-08,-0.342737575909594,0.975,0.988,0.000184645008496348
"Ndufs3",1.00926795442059e-08,-0.360669828670837,0.705,0.878,0.000185917249883816
