"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"B3galt5",0.000133862802237526,0.686649983363668,0.429,0.14,1,"DMS+AI+MD+LH","B3galt5"
"Ociad1",0.000134564987705299,0.496201670893644,1,0.972,1,"DMS+AI+MD+LH","Ociad1"
"Dap3",0.000134630531425856,0.497705579157511,0.971,0.721,1,"DMS+AI+MD+LH","Dap3"
"Inafm2",0.000135833224862005,0.281330327325809,0.714,0.419,1,"DMS+AI+MD+LH","Inafm2"
"Nudc",0.000137326955405831,0.438134765058302,1,0.965,1,"DMS+AI+MD+LH","Nudc"
"Acaa1b",0.000138227369824636,0.425594170004545,0.257,0.045,1,"DMS+AI+MD+LH","Acaa1b"
"Emc2",0.000138946347354348,0.489434053087573,1,0.8,1,"DMS+AI+MD+LH","Emc2"
"Slc31a2",0.000141432777194642,0.373102832666496,0.486,0.201,1,"DMS+AI+MD+LH","Slc31a2"
"Rgs19",0.000144469304509148,0.28078277884375,0.743,0.433,1,"DMS+AI+MD+LH","Rgs19"
"Tob2",0.000144703388813042,0.493693410884511,0.857,0.519,1,"DMS+AI+MD+LH","Tob2"
"Rcl1",0.000145469249968571,0.271136198831715,0.514,0.244,1,"DMS+AI+MD+LH","Rcl1"
"Arc",0.000145714128276589,0.737968664541858,0.971,0.814,1,"DMS+AI+MD+LH","Arc"
"Vps26b",0.000147046851077491,0.30382756354141,1,0.764,1,"DMS+AI+MD+LH","Vps26b"
"Hat1",0.00014854406335136,0.433590887631763,0.629,0.299,1,"DMS+AI+MD+LH","Hat1"
"Fos",0.000151455179560706,0.763972483206256,1,0.915,1,"DMS+AI+MD+LH","Fos"
"Ctnna1",0.000152901770798204,0.600023744078071,0.743,0.391,1,"DMS+AI+MD+LH","Ctnna1"
"Npm1",0.000155476312640676,0.461134882564447,1,0.984,1,"DMS+AI+MD+LH","Npm1"
"Hacd2",0.000158205538696945,0.636566865213899,0.771,0.465,1,"DMS+AI+MD+LH","Hacd2"
"Timmdc1",0.000160097031142049,0.302939091130878,0.486,0.221,1,"DMS+AI+MD+LH","Timmdc1"
"Dctn2",0.000161669752057835,0.488830923797827,0.943,0.95,1,"DMS+AI+MD+LH","Dctn2"
"Cryl1",0.000163022641960016,0.300454384028175,0.571,0.288,1,"DMS+AI+MD+LH","Cryl1"
"Cpe",0.000163133703621635,0.398404633612331,1,0.999,1,"DMS+AI+MD+LH","Cpe"
"Adra2a",0.000164787512890577,0.653187285546636,0.457,0.155,1,"DMS+AI+MD+LH","Adra2a"
"Pak2",0.000165980001426484,0.298205369587417,0.943,0.657,1,"DMS+AI+MD+LH","Pak2"
"Btd",0.000173006262263553,0.343125392600478,0.286,0.067,1,"DMS+AI+MD+LH","Btd"
"Arhgef28",0.000173179818366895,0.59843052584937,0.829,0.512,1,"DMS+AI+MD+LH","Arhgef28"
"Pcyox1l",0.000173468037064932,0.305393618535985,0.657,0.356,1,"DMS+AI+MD+LH","Pcyox1l"
"Eps8",0.00018240397713022,0.339773087472395,0.257,0.053,1,"DMS+AI+MD+LH","Eps8"
"Bmyc",0.000185923171738672,0.44334929778636,0.943,0.946,1,"DMS+AI+MD+LH","Bmyc"
"Dhrs7",0.000186928257049594,0.453022979459141,0.714,0.382,1,"DMS+AI+MD+LH","Dhrs7"
"Cog1",0.000187038874892298,0.345549122881712,0.714,0.394,1,"DMS+AI+MD+LH","Cog1"
"Mdh1",0.00018889362433329,0.559045900633987,1,0.993,1,"DMS+AI+MD+LH","Mdh1"
"Fstl1",0.000191840862701318,0.73887215135064,0.771,0.5,1,"DMS+AI+MD+LH","Fstl1"
"Asap2",0.000195539606627982,0.552390963335244,0.886,0.573,1,"DMS+AI+MD+LH","Asap2"
"Gtpbp3",0.000197090601198598,0.261424612081893,0.486,0.229,1,"DMS+AI+MD+LH","Gtpbp3"
"Ift57",0.000197326776243463,0.592133692186041,0.886,0.681,1,"DMS+AI+MD+LH","Ift57"
"Uqcrc2",0.00020160528904821,0.63311588979784,0.971,0.873,1,"DMS+AI+MD+LH","Uqcrc2"
"Mrpl46",0.000205412585316462,0.407030081119876,0.914,0.605,1,"DMS+AI+MD+LH","Mrpl46"
"Lamp1",0.000209154040740011,0.49261871432812,1,0.924,1,"DMS+AI+MD+LH","Lamp1"
"Satb1",0.000210364826751797,0.455981335319696,1,0.784,1,"DMS+AI+MD+LH","Satb1"
"Kctd10",0.000210676698319146,0.351502442990265,0.8,0.477,1,"DMS+AI+MD+LH","Kctd10"
"Atp5f1",0.000212822451825694,0.514190846635796,1,0.993,1,"DMS+AI+MD+LH","Atp5f1"
"Plpp1",0.000213589543641864,0.367840018964208,0.886,0.575,1,"DMS+AI+MD+LH","Plpp1"
"Fahd2a",0.000218776493148802,0.255652425237231,0.629,0.343,1,"DMS+AI+MD+LH","Fahd2a"
"Psmd11",0.000222956026048962,0.473921924014673,1,0.904,1,"DMS+AI+MD+LH","Psmd11"
"Emb",0.000224187711486069,0.345676546882773,0.8,0.477,1,"DMS+AI+MD+LH","Emb"
"Dnajc3",0.000228866331693552,0.53197538602313,0.914,0.636,1,"DMS+AI+MD+LH","Dnajc3"
"Kcnk1",0.000230197725666323,0.453275755151416,0.971,0.728,1,"DMS+AI+MD+LH","Kcnk1"
"Lars2",0.000240835439783775,0.306892807939976,0.943,0.66,1,"DMS+AI+MD+LH","Lars2"
"D930048N14Rik",0.000247922143703433,0.421678592633311,0.429,0.153,1,"DMS+AI+MD+LH","D930048N14Rik"
"Pqbp1",0.000252573272222968,0.433854136136004,0.943,0.656,1,"DMS+AI+MD+LH","Pqbp1"
"A830018L16Rik",0.000253305982544295,0.443287254291436,1,0.931,1,"DMS+AI+MD+LH","A830018L16Rik"
"Abhd14a",0.000263377150634531,0.330447465567216,0.943,0.656,1,"DMS+AI+MD+LH","Abhd14a"
"Aldh2",0.000265786418628503,0.601910413397522,0.771,0.435,1,"DMS+AI+MD+LH","Aldh2"
"Psmb6",0.000272890814753276,0.584497821721392,0.971,0.887,1,"DMS+AI+MD+LH","Psmb6"
"Fdps",0.000274422375851652,0.683007417939464,0.886,0.795,1,"DMS+AI+MD+LH","Fdps"
"Park7",0.000280444423698235,0.513121571424604,1,0.965,1,"DMS+AI+MD+LH","Park7"
"Arl6ip1",0.000281962277995333,0.431105498248145,1,0.999,1,"DMS+AI+MD+LH","Arl6ip1"
"Cbx1",0.000290436949859538,0.530830453248484,0.971,0.851,1,"DMS+AI+MD+LH","Cbx1"
"Ramp3",0.000295970372252529,0.583091915030002,0.943,0.727,1,"DMS+AI+MD+LH","Ramp3"
"Dpm3",0.000298132220139647,0.389209334661173,0.971,0.721,1,"DMS+AI+MD+LH","Dpm3"
"Col23a1",0.000302533081177315,0.406258760177207,0.657,0.337,1,"DMS+AI+MD+LH","Col23a1"
"Ddost",0.000312771128037839,0.595187863722923,0.857,0.602,1,"DMS+AI+MD+LH","Ddost"
"Rpusd1",0.000314820665979432,0.341067163002835,0.943,0.663,1,"DMS+AI+MD+LH","Rpusd1"
"Ipcef1",0.000321513289183659,0.523914849904849,0.971,0.899,1,"DMS+AI+MD+LH","Ipcef1"
"Hnrnph3",0.000322064775103145,0.372770625366159,1,0.807,1,"DMS+AI+MD+LH","Hnrnph3"
"Faim2",0.000332716283368248,0.339380801759933,1,0.997,1,"DMS+AI+MD+LH","Faim2"
"Suclg1",0.000335272654169468,0.455670687806353,1,0.838,1,"DMS+AI+MD+LH","Suclg1"
"Arhgef18",0.000344100169302609,0.25446378839238,0.743,0.459,1,"DMS+AI+MD+LH","Arhgef18"
"Srek1ip1",0.000346518093600066,0.287686574255736,0.943,0.679,1,"DMS+AI+MD+LH","Srek1ip1"
"Cadm4",0.00034731818333092,0.491780121142802,0.914,0.84,1,"DMS+AI+MD+LH","Cadm4"
"Dst",0.000347735260389873,0.380432700709008,1,0.984,1,"DMS+AI+MD+LH","Dst"
"Fbxo42",0.0003501939110725,0.284214818932346,0.686,0.395,1,"DMS+AI+MD+LH","Fbxo42"
"Zfp92",0.000357317843596048,0.310754340160452,0.286,0.08,1,"DMS+AI+MD+LH","Zfp92"
"Actg1",0.000360391349430376,0.326411214237614,1,1,1,"DMS+AI+MD+LH","Actg1"
"Clvs2",0.000367199836166117,0.489957396251202,0.943,0.675,1,"DMS+AI+MD+LH","Clvs2"
"Tnfrsf21",0.000367352261369528,0.528563237179379,0.943,0.738,1,"DMS+AI+MD+LH","Tnfrsf21"
"0610010K14Rik",0.000368621020993573,0.293422448211539,0.771,0.465,1,"DMS+AI+MD+LH","0610010K14Rik"
"Cgref1",0.000368755298538974,0.364888306896507,0.686,0.374,1,"DMS+AI+MD+LH","Cgref1"
"Prmt1",0.000373549851591736,0.555064566950971,0.914,0.667,1,"DMS+AI+MD+LH","Prmt1"
"Fhad1",0.000382557710216381,0.650458825642552,0.6,0.277,1,"DMS+AI+MD+LH","Fhad1"
"Sgtb",0.00038442798886459,0.532507803437869,0.943,0.79,1,"DMS+AI+MD+LH","Sgtb"
"Prpf6",0.000397678311227645,0.302246809186165,0.771,0.476,1,"DMS+AI+MD+LH","Prpf6"
"Gnai1",0.000406477739848146,0.403877903343318,0.971,0.986,1,"DMS+AI+MD+LH","Gnai1"
"Gadd45g",0.000406504995015269,0.524272611728119,1,0.811,1,"DMS+AI+MD+LH","Gadd45g"
"Cfap36",0.000408145625663485,0.412947129623157,1,0.928,1,"DMS+AI+MD+LH","Cfap36"
"Psmd6",0.000408187503029217,0.685249222239091,0.886,0.676,1,"DMS+AI+MD+LH","Psmd6"
"Apbb2",0.000416546051212252,0.255813376877699,0.914,0.636,1,"DMS+AI+MD+LH","Apbb2"
"Atg101",0.000417862434766669,0.53540381974959,0.886,0.594,1,"DMS+AI+MD+LH","Atg101"
"Klc1",0.000419339061966359,0.330257485374833,1,0.998,1,"DMS+AI+MD+LH","Klc1"
"Mgll",0.000436539320503335,0.577512055693485,0.943,0.731,1,"DMS+AI+MD+LH","Mgll"
"Glo1",0.000441844959408341,0.428059878777778,1,0.883,1,"DMS+AI+MD+LH","Glo1"
"Rab3b",0.000442913286645873,0.736537065120721,0.829,0.521,1,"DMS+AI+MD+LH","Rab3b"
"Myh3",0.000443538128998466,0.622007413756205,0.514,0.211,1,"DMS+AI+MD+LH","Myh3"
"Tubb2a",0.000455225389637977,0.768376730820885,0.971,0.971,1,"DMS+AI+MD+LH","Tubb2a"
"Slc25a3",0.000459783541398148,0.50228328336304,1,0.993,1,"DMS+AI+MD+LH","Slc25a3"
"Spr",0.000469511621522664,0.335287478210877,0.886,0.59,1,"DMS+AI+MD+LH","Spr"
"Blmh",0.000474713507275996,0.450148224124353,0.943,0.673,1,"DMS+AI+MD+LH","Blmh"
"Tgfb3",0.00048407767963107,0.318593592485307,0.4,0.16,1,"DMS+AI+MD+LH","Tgfb3"
"Erich3",0.000484252944844033,0.457797568072639,0.657,0.341,1,"DMS+AI+MD+LH","Erich3"
"Ggact",0.000484640968626525,0.430586609502354,0.486,0.199,1,"DMS+AI+MD+LH","Ggact"
"Tram1l1",0.00049550427796233,0.440576084772945,0.829,0.512,1,"DMS+AI+MD+LH","Tram1l1"
"Them6",0.000499235524847681,0.5220747865037,0.829,0.518,1,"DMS+AI+MD+LH","Them6"
"Eif5",0.00049982039908626,0.387096900106587,1,0.997,1,"DMS+AI+MD+LH","Eif5"
"Arpc5",0.0005037792089196,0.424759658256576,1,0.959,1,"DMS+AI+MD+LH","Arpc5"
"Gm13391",0.000505216129065009,0.367575861812348,0.257,0.057,1,"DMS+AI+MD+LH","Gm13391"
"Coq8a",0.000510629899971343,0.32311623343395,0.771,0.47,1,"DMS+AI+MD+LH","Coq8a"
"Amd1",0.000514360940551124,0.352046116374035,0.971,0.725,1,"DMS+AI+MD+LH","Amd1"
"Rwdd1",0.000527301772607274,0.384261541787389,1,0.95,1,"DMS+AI+MD+LH","Rwdd1"
"Ahnak",0.000544891137336929,0.326102998872578,0.371,0.137,1,"DMS+AI+MD+LH","Ahnak"
"Tmtc1",0.00054603349612967,0.61421041981828,0.657,0.337,1,"DMS+AI+MD+LH","Tmtc1"
"Sumf1",0.000548825032129332,0.409180624750486,0.686,0.373,1,"DMS+AI+MD+LH","Sumf1"
"Leo1",0.000558620573376448,0.380924534276443,0.629,0.327,1,"DMS+AI+MD+LH","Leo1"
"Gtf3c1",0.00056376160028486,0.486973140148041,0.914,0.751,1,"DMS+AI+MD+LH","Gtf3c1"
"Arl1",0.000570360191603037,0.364291528518851,1,0.974,1,"DMS+AI+MD+LH","Arl1"
"Svip",0.000574805176141633,0.423993320354641,0.943,0.688,1,"DMS+AI+MD+LH","Svip"
"Iqgap2",0.000587040168904394,0.438453725267022,0.514,0.223,1,"DMS+AI+MD+LH","Iqgap2"
"Otx1",0.000587560855284584,0.496934881414718,0.371,0.12,1,"DMS+AI+MD+LH","Otx1"
"Ccl27a",0.00058856122107078,0.471041340004853,1,0.966,1,"DMS+AI+MD+LH","Ccl27a"
"Basp1",0.000606066163949406,0.31034161348481,1,1,1,"DMS+AI+MD+LH","Basp1"
"Psmd5",0.00061440189474406,0.50194458709451,0.886,0.629,1,"DMS+AI+MD+LH","Psmd5"
"Ina",0.00061717543340066,0.502786078886283,1,0.983,1,"DMS+AI+MD+LH","Ina"
"Psmd12",0.000625692783969543,0.562851315330049,0.943,0.848,1,"DMS+AI+MD+LH","Psmd12"
"Yipf1",0.000640480491552815,0.565777326754614,0.829,0.602,1,"DMS+AI+MD+LH","Yipf1"
"Pcm1",0.00064487544379469,0.34651015148739,1,0.808,1,"DMS+AI+MD+LH","Pcm1"
"Cdc123",0.000651770776608363,0.433111406665392,1,0.832,1,"DMS+AI+MD+LH","Cdc123"
"Asl",0.000656630166139395,0.314136016534267,0.6,0.315,1,"DMS+AI+MD+LH","Asl"
"Bicral",0.000656949200831079,0.369118956553556,0.943,0.678,1,"DMS+AI+MD+LH","Bicral"
"Dhx32",0.000657335270831852,0.503208040965683,0.686,0.364,1,"DMS+AI+MD+LH","Dhx32"
"Frat2",0.000659361183667086,0.296670203477748,0.543,0.277,1,"DMS+AI+MD+LH","Frat2"
"Kcnk2",0.000659487164118254,0.540438002856449,0.743,0.426,1,"DMS+AI+MD+LH","Kcnk2"
"Aig1",0.00066020900769983,0.443569504470412,1,0.864,1,"DMS+AI+MD+LH","Aig1"
"Hagh",0.000667378583689685,0.526176389852357,0.943,0.848,1,"DMS+AI+MD+LH","Hagh"
"Arl16",0.000668405991084319,0.371483895996087,0.886,0.593,1,"DMS+AI+MD+LH","Arl16"
"Selenos",0.00067103643780958,0.294668573779583,0.971,0.733,1,"DMS+AI+MD+LH","Selenos"
"Uchl3",0.000680698488384109,0.54005958634481,0.914,0.696,1,"DMS+AI+MD+LH","Uchl3"
"Slc25a5",0.000684107758109478,0.551252108778632,0.886,0.843,1,"DMS+AI+MD+LH","Slc25a5"
"Mef2a",0.00068605209138475,0.4214946140074,1,0.969,1,"DMS+AI+MD+LH","Mef2a"
"Tubgcp3",0.000695543310416984,0.418908261428009,0.743,0.427,1,"DMS+AI+MD+LH","Tubgcp3"
"Wnt2",0.000707391555233219,0.656597313778632,0.514,0.222,1,"DMS+AI+MD+LH","Wnt2"
"Tcf15",0.000722463614636186,0.471200897830904,0.114,0.043,1,"DMS+AI+MD+LH","Tcf15"
"Mrps27",0.000724576084077705,0.296621735800354,0.486,0.238,1,"DMS+AI+MD+LH","Mrps27"
"Hmox2",0.000724861975229566,0.400618745575476,0.943,0.693,1,"DMS+AI+MD+LH","Hmox2"
"Epb41",0.000725248196956185,0.47790331037103,0.857,0.555,1,"DMS+AI+MD+LH","Epb41"
"Galk2",0.00072656937151962,0.60040935000438,0.6,0.309,1,"DMS+AI+MD+LH","Galk2"
"Rala",0.000735976473294995,0.523183899499077,0.971,0.862,1,"DMS+AI+MD+LH","Rala"
"Rab26os",0.00074361022884623,0.288155521289703,0.4,0.177,1,"DMS+AI+MD+LH","Rab26os"
"Garnl3",0.000745229851494698,0.509278226505723,0.943,0.688,1,"DMS+AI+MD+LH","Garnl3"
"Fam49b",0.000747125361821377,0.400175781589681,1,0.95,1,"DMS+AI+MD+LH","Fam49b"
"Cplx2",0.000766689135196275,0.413867531570872,1,0.876,1,"DMS+AI+MD+LH","Cplx2"
"Sft2d1",0.000769097353581318,0.280236642185818,0.971,0.737,1,"DMS+AI+MD+LH","Sft2d1"
"Ralyl",0.000775320606888077,0.382265769004063,1,0.933,1,"DMS+AI+MD+LH","Ralyl"
"Wdr83",0.000798454482511585,0.305660192958712,0.743,0.452,1,"DMS+AI+MD+LH","Wdr83"
"Phyh",0.000800771684688534,0.562715313723513,0.914,0.656,1,"DMS+AI+MD+LH","Phyh"
"2310001H17Rik",0.000804798403911196,0.340655344646351,0.229,0.047,1,"DMS+AI+MD+LH","2310001H17Rik"
"Ahsa1",0.000805849002607264,0.581660990275187,0.914,0.845,1,"DMS+AI+MD+LH","Ahsa1"
"Nop14",0.000809855602611413,0.312889806426529,0.657,0.366,1,"DMS+AI+MD+LH","Nop14"
"Enpp4",0.000811863269401666,0.297542638844146,0.629,0.349,1,"DMS+AI+MD+LH","Enpp4"
"Ctsl",0.000816282938991612,0.672205346723333,0.829,0.635,1,"DMS+AI+MD+LH","Ctsl"
"Hdhd2",0.000821482548305694,0.494801082289501,0.914,0.755,1,"DMS+AI+MD+LH","Hdhd2"
"Prkar2a",0.000829701540025029,0.424420794427699,1,0.873,1,"DMS+AI+MD+LH","Prkar2a"
"Sdf2l1",0.000838060103570237,0.37775325488876,0.771,0.46,1,"DMS+AI+MD+LH","Sdf2l1"
"Ckmt1",0.000838416164463641,0.427157157997152,1,0.866,1,"DMS+AI+MD+LH","Ckmt1"
"Slc8a3",0.000849172070488026,0.324202624345317,0.4,0.165,1,"DMS+AI+MD+LH","Slc8a3"
"Syt5",0.000857345431582781,0.435046898617564,1,0.933,1,"DMS+AI+MD+LH","Syt5"
"Mmp17",0.000878281526231559,0.465755092907421,1,0.908,1,"DMS+AI+MD+LH","Mmp17"
"Ndufa9",0.000896845082822249,0.578763725642068,0.8,0.641,1,"DMS+AI+MD+LH","Ndufa9"
"1810022K09Rik",0.000905252226065505,0.546936791456953,0.914,0.705,1,"DMS+AI+MD+LH","1810022K09Rik"
"Ascc1",0.000914721284057713,0.357273971394279,0.6,0.317,1,"DMS+AI+MD+LH","Ascc1"
"Tmem159",0.000929204421894647,0.566115151035394,0.914,0.671,1,"DMS+AI+MD+LH","Tmem159"
"Tmem245",0.000939798059006596,0.504026280889246,1,0.948,1,"DMS+AI+MD+LH","Tmem245"
"Sec62",0.000941774927120908,0.371144438524581,1,0.996,1,"DMS+AI+MD+LH","Sec62"
"Ptrh2",0.000965311243449111,0.36592118394345,0.686,0.401,1,"DMS+AI+MD+LH","Ptrh2"
"Teddm2",0.000989509310989463,0.32243652624719,0.371,0.145,1,"DMS+AI+MD+LH","Teddm2"
"Nptx1",0.000991276732060693,0.527105019990267,1,0.967,1,"DMS+AI+MD+LH","Nptx1"
"Ccdc66",0.00100011441007812,0.307042859577414,0.657,0.385,1,"DMS+AI+MD+LH","Ccdc66"
"Syt9",0.00100307714941019,0.401277570045095,0.571,0.281,1,"DMS+AI+MD+LH","Syt9"
"Psmc2",0.00102353716643166,0.701577732133099,0.857,0.707,1,"DMS+AI+MD+LH","Psmc2"
"Idh3b",0.00102911302132615,0.415618653311193,1,0.883,1,"DMS+AI+MD+LH","Idh3b"
"Csnk2a1",0.0010398212057989,0.386956916296566,1,0.895,1,"DMS+AI+MD+LH","Csnk2a1"
"Ryr3",0.00104484404915377,0.445013409575323,0.886,0.606,1,"DMS+AI+MD+LH","Ryr3"
"4921524J17Rik",0.00104533894300548,0.388664089828044,0.943,0.701,1,"DMS+AI+MD+LH","4921524J17Rik"
"Kdelr2",0.00104670809858336,0.266471565214255,0.743,0.46,1,"DMS+AI+MD+LH","Kdelr2"
"Scg3",0.00104737011658783,0.523856211229724,0.943,0.714,1,"DMS+AI+MD+LH","Scg3"
"Eif3m",0.00104870340736406,0.391760779682952,1,0.904,1,"DMS+AI+MD+LH","Eif3m"
"Dnajc9",0.00104940876790807,0.263726474121784,0.829,0.554,1,"DMS+AI+MD+LH","Dnajc9"
"Arf1",0.00106827112517938,0.335331016957299,1,0.998,1,"DMS+AI+MD+LH","Arf1"
"Taldo1",0.00107351261766214,0.580861520551124,0.914,0.684,1,"DMS+AI+MD+LH","Taldo1"
"Clta",0.00108441948544005,0.422128857762073,1,0.993,1,"DMS+AI+MD+LH","Clta"
"Dcun1d3",0.00108476205448979,0.284339101280262,0.686,0.404,1,"DMS+AI+MD+LH","Dcun1d3"
"Rab4a",0.00109009247640045,0.356111874755097,0.971,0.745,1,"DMS+AI+MD+LH","Rab4a"
"Slc35f3",0.00109221355284605,0.343631051960524,0.686,0.391,1,"DMS+AI+MD+LH","Slc35f3"
"Rxrb",0.00110218569971339,0.30272063961092,0.886,0.611,1,"DMS+AI+MD+LH","Rxrb"
"Htr7",0.00110460193294814,0.317005953536144,0.229,0.052,1,"DMS+AI+MD+LH","Htr7"
"Dgki",0.00111581515037112,0.310875464229327,0.429,0.188,1,"DMS+AI+MD+LH","Dgki"
"Tspan7",0.00111683325903025,0.257822012125528,1,0.999,1,"DMS+AI+MD+LH","Tspan7"
"Hs6st2",0.00112801711948365,0.549563605977948,0.943,0.747,1,"DMS+AI+MD+LH","Hs6st2"
"Ppa1",0.00113315293875903,0.598136623887804,0.914,0.83,1,"DMS+AI+MD+LH","Ppa1"
"Myl6",0.00114453850450701,0.424613336051495,1,0.998,1,"DMS+AI+MD+LH","Myl6"
"Lypd1",0.00115506431974403,0.348205074854218,0.8,0.51,1,"DMS+AI+MD+LH","Lypd1"
"Chrna5",0.00118063784758481,0.577648734579632,0.343,0.108,1,"DMS+AI+MD+LH","Chrna5"
"Gm20878",0.00118128305011474,0.30105148197576,0.371,0.149,1,"DMS+AI+MD+LH","Gm20878"
"Rsph9",0.00118747162674442,0.501765184800973,0.771,0.466,1,"DMS+AI+MD+LH","Rsph9"
"Ighm",0.00119687834947509,1.00193168804119,0.4,0.145,1,"DMS+AI+MD+LH","Ighm"
"Minpp1",0.00120463667892344,0.442835371300109,0.971,0.85,1,"DMS+AI+MD+LH","Minpp1"
"Fam49a",0.00120774824955976,0.376539365019872,1,0.982,1,"DMS+AI+MD+LH","Fam49a"
"Auh",0.00121413448940529,0.512855182417261,0.943,0.808,1,"DMS+AI+MD+LH","Auh"
"Stat3",0.00121838642392257,0.337948897014869,0.714,0.425,1,"DMS+AI+MD+LH","Stat3"
"Pop4",0.00122209112061267,0.269724644709594,0.743,0.467,1,"DMS+AI+MD+LH","Pop4"
"Mta2",0.00122765791824858,0.352246177992409,0.571,0.288,1,"DMS+AI+MD+LH","Mta2"
"Gm40518",0.00123211793370329,0.545532942996696,0.429,0.168,1,"DMS+AI+MD+LH","Gm40518"
"Cct3",0.00123519344471671,0.564855408978004,0.914,0.721,1,"DMS+AI+MD+LH","Cct3"
"Fam216a",0.00125029825232962,0.377178942081095,1,0.837,1,"DMS+AI+MD+LH","Fam216a"
"Ccnc",0.00125552039232728,0.470544297629446,0.914,0.703,1,"DMS+AI+MD+LH","Ccnc"
"Atraid",0.0012596611113584,0.438290607160321,0.971,0.825,1,"DMS+AI+MD+LH","Atraid"
"Gap43",0.00128603055693012,0.361462633433956,1,0.997,1,"DMS+AI+MD+LH","Gap43"
"Thop1",0.00130173955645164,0.26073091355249,0.686,0.413,1,"DMS+AI+MD+LH","Thop1"
"Sae1",0.00130200398885185,0.429342421930904,0.943,0.843,1,"DMS+AI+MD+LH","Sae1"
"Cttn",0.00131980723184146,0.293545106503648,0.971,0.748,1,"DMS+AI+MD+LH","Cttn"
"Sept3",0.00133118810221287,0.359295059333864,1,0.991,1,"DMS+AI+MD+LH","Sept3"
"Ppp1r15a",0.00133468031302623,0.659148216535369,0.857,0.59,1,"DMS+AI+MD+LH","Ppp1r15a"
"Akap7",0.00133719318344922,0.523651461964401,0.886,0.641,1,"DMS+AI+MD+LH","Akap7"
"Uchl5",0.00133722371560762,0.417163130798972,0.943,0.763,1,"DMS+AI+MD+LH","Uchl5"
"Gm8797",0.0013624091941297,0.257206368215458,0.857,0.589,1,"DMS+AI+MD+LH","Gm8797"
"Atp6v1d",0.0013732025364757,0.356724994381455,1,0.996,1,"DMS+AI+MD+LH","Atp6v1d"
"Ndufa10",0.00139287258189811,0.425191398325457,1,0.964,1,"DMS+AI+MD+LH","Ndufa10"
"Psmb5",0.00140137127030624,0.483792971581863,0.943,0.913,1,"DMS+AI+MD+LH","Psmb5"
"Eapp",0.00142218187076431,0.370365635182158,0.971,0.76,1,"DMS+AI+MD+LH","Eapp"
"Slc25a38",0.00142466613663791,0.320136353111148,0.571,0.304,1,"DMS+AI+MD+LH","Slc25a38"
"Unc50",0.0014351949678695,0.49956228298235,0.886,0.613,1,"DMS+AI+MD+LH","Unc50"
"Nsfl1c",0.00143787128638612,0.44845690429698,0.914,0.786,1,"DMS+AI+MD+LH","Nsfl1c"
"Usp22",0.00144183076241469,0.348446584410966,1,0.986,1,"DMS+AI+MD+LH","Usp22"
"Abat",0.00147224101670063,0.314196814207482,0.771,0.493,1,"DMS+AI+MD+LH","Abat"
"Prdx2",0.00150355517145935,0.466583209402648,1,0.979,1,"DMS+AI+MD+LH","Prdx2"
"Atp5c1",0.00151556878950287,0.430224764237601,1,0.988,1,"DMS+AI+MD+LH","Atp5c1"
"Jun",0.001540056054126,0.514471402664444,1,0.985,1,"DMS+AI+MD+LH","Jun"
"Fancd2",0.00154715710679478,0.492814066708753,0.6,0.306,1,"DMS+AI+MD+LH","Fancd2"
"Fam20a",0.00155063297152173,0.278586017160047,0.2,0.04,1,"DMS+AI+MD+LH","Fam20a"
"Elmod1",0.0015517658309255,0.352052012875424,1,0.986,1,"DMS+AI+MD+LH","Elmod1"
"Fkbp3",0.00155238363811603,0.50067847404982,1,0.987,1,"DMS+AI+MD+LH","Fkbp3"
"Hspa8",0.00155357442351422,0.696928939611177,1,0.999,1,"DMS+AI+MD+LH","Hspa8"
"Rph3a",0.00155656192280065,0.466133906797722,1,0.848,1,"DMS+AI+MD+LH","Rph3a"
"Pycrl",0.00156985464874399,0.369509636719659,0.6,0.313,1,"DMS+AI+MD+LH","Pycrl"
"Mtf1",0.00157915856538087,0.493109043044088,0.743,0.463,1,"DMS+AI+MD+LH","Mtf1"
"Hspd1",0.00158045814633521,0.453771876379152,0.886,0.91,1,"DMS+AI+MD+LH","Hspd1"
"Pank2",0.00160955534161409,0.358809269547623,0.914,0.655,1,"DMS+AI+MD+LH","Pank2"
"Arhgef3",0.00161144084233679,0.450093094808791,0.8,0.505,1,"DMS+AI+MD+LH","Arhgef3"
"Galnt9",0.00161397944784837,0.460815353663232,0.971,0.813,1,"DMS+AI+MD+LH","Galnt9"
"H2-T23",0.00161841442827427,0.440193671611672,0.457,0.195,1,"DMS+AI+MD+LH","H2-T23"
"Sec11a",0.00162863756275825,0.364999625939696,0.829,0.541,1,"DMS+AI+MD+LH","Sec11a"
"Jam3",0.00163323297293136,0.278282329349241,0.886,0.614,1,"DMS+AI+MD+LH","Jam3"
"Cul5",0.00163765856229515,0.452724975124945,0.914,0.861,1,"DMS+AI+MD+LH","Cul5"
"Foxn3",0.00163766835270026,0.463136434228878,0.914,0.688,1,"DMS+AI+MD+LH","Foxn3"
"Amotl1",0.00163907962616813,0.558534357297648,0.514,0.232,1,"DMS+AI+MD+LH","Amotl1"
"Tmem41a",0.00166036595297451,0.266458907030345,0.6,0.337,1,"DMS+AI+MD+LH","Tmem41a"
"Tsg101",0.00169247548664413,0.44527851353923,0.943,0.811,1,"DMS+AI+MD+LH","Tsg101"
