"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm15728",0.0022000617071597,-0.268464131174847,0.16,0.288,1
"Satb1",0.00239385526190444,-0.415121429966847,0.635,0.732,1
"Dtl",0.00277109963624312,0.296545935027903,0.511,0.441,1
"Lypd1",0.00279545452616678,-0.557157165239449,0.178,0.307,1
"Zdhhc23",0.00281245483591884,-0.350215457139224,0.251,0.382,1
"Slc7a1",0.00282813479259874,-0.288649938127655,0.443,0.592,1
"Trbc2",0.00283443383781415,-0.460419690473647,0.47,0.595,1
"Junb",0.00285423780572311,-0.351655130253427,0.968,0.984,1
"Gatm",0.00289401189271342,0.297605737273062,0.406,0.31,1
"Cpne6",0.00291145960330793,0.317131561554151,0.79,0.716,1
"Klhdc8a",0.00303282214069739,-0.403665917661755,0.333,0.474,1
"Pcdh19",0.00317750056590677,-0.534303935625487,0.388,0.52,1
"Lhfpl3",0.00319201183437053,0.383869044565129,0.269,0.163,1
"Ano3",0.00321231682045171,-0.384403105476143,0.653,0.739,1
"Nos1",0.0032705268411781,-0.534574425898116,0.47,0.562,1
"Cgref1",0.00329489998363346,0.332156771673866,0.425,0.307,1
"Pcp4",0.00333544304976931,-0.322847690155124,0.726,0.824,1
"Lmo3",0.0036278262262347,0.339933864642523,0.694,0.559,1
"Kcna2",0.00367708931964509,-0.259254368877975,0.927,0.886,1
"Tmem165",0.00367935721995518,0.272291098901268,0.594,0.516,1
"Nptx2",0.00368441790912412,-0.317034862226166,0.311,0.454,1
"Ptp4a3",0.00379131366621844,-0.300385414310412,0.653,0.768,1
"Nckipsd",0.00388603243262631,0.325759633104354,0.553,0.441,1
"Epop",0.00391424712436442,0.356993436348998,0.744,0.673,1
"Prpf8",0.0039307057731101,0.272012535177746,0.74,0.654,1
"Gm5468",0.00395500721820745,-0.254418522845285,0.1,0.206,1
"Fbxw17",0.00395696776305323,0.259630961031442,0.233,0.124,1
"Fos",0.00396979920411472,-0.318063110270719,0.858,0.928,1
"Rbms1",0.00411483230501882,-0.28205005475644,0.237,0.373,1
"Epha4",0.00416625541694272,-0.270539914859339,0.95,0.98,1
"Rhno1",0.00426438689257597,0.265684539766835,0.352,0.248,1
"Dusp1",0.00427351101125201,-0.369063195932287,0.616,0.745,1
"Rab23",0.00433361400403415,-0.30902593230184,0.338,0.48,1
"Tppp3",0.00446810572995723,0.307898419849792,0.534,0.464,1
"Nectin1",0.00457481703430771,-0.267331238804881,0.411,0.556,1
"Sdc3",0.00461955778472884,0.270500988670826,0.845,0.833,1
"Nlgn1",0.00482833147001985,-0.292429570560475,0.854,0.912,1
"Xrcc4",0.00490750740840109,-0.294995709969273,0.178,0.301,1
"Nabp1",0.00490991744592119,0.325707645375199,0.676,0.595,1
"Mllt6",0.00505092898484918,-0.282387006516745,0.434,0.575,1
"Gm2824",0.00511985228846724,-0.333815910087712,0.228,0.35,1
"Sertm1",0.00524472293114068,0.516338817483135,0.242,0.176,1
