"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Afg3l1",7.5955661852918e-38,0.41056139858926,0.424,0.445,1.47270432766623e-33,"L5-Htr2c","Afg3l1"
"Lrrn3",7.91889756849409e-38,0.536339892189797,0.657,0.659,1.53539504955532e-33,"L5-Htr2c","Lrrn3"
"Vwa5b21",8.17053172065886e-38,0.579807747874359,0.408,0.357,1.58418439531855e-33,"L5-Htr2c","Vwa5b2"
"Sulf21",8.29174669365073e-38,0.761817525771153,0.807,0.645,1.60768676643194e-33,"L5-Htr2c","Sulf2"
"AY036118",9.03774567027134e-38,0.687634286390154,0.847,0.806,1.75232850800891e-33,"L5-Htr2c","AY036118"
"Txndc16",9.96887415087578e-38,0.549139628932162,0.673,0.677,1.93286500911331e-33,"L5-Htr2c","Txndc16"
"Foxred1",1.02351691966818e-37,0.497667209277762,0.383,0.332,1.98449695554463e-33,"L5-Htr2c","Foxred1"
"Dnajc12",1.02858412799974e-37,0.449899886361861,0.498,0.489,1.9943217657787e-33,"L5-Htr2c","Dnajc12"
"1110059E24Rik",1.07049259005851e-37,0.529563481342663,0.673,0.645,2.07557808286445e-33,"L5-Htr2c","1110059E24Rik"
"Snx4",1.1112323559348e-37,0.367603104061651,0.467,0.493,2.15456841492199e-33,"L5-Htr2c","Snx4"
"Xpa1",1.16550924543088e-37,0.438361234236745,0.364,0.343,2.25980587596592e-33,"L5-Htr2c","Xpa"
"Antxr1",1.17875698908127e-37,0.625312272020902,0.224,0.131,2.28549192612967e-33,"L5-Htr2c","Antxr1"
"Ugp2",1.71376823833978e-37,0.371959190272548,0.52,0.57,3.322825237317e-33,"L5-Htr2c","Ugp2"
"Trmu",1.71604724476273e-37,0.31226782646244,0.268,0.296,3.32724400287046e-33,"L5-Htr2c","Trmu"
"Fam122a",1.72883629229438e-37,0.285516832143204,0.349,0.402,3.35204068712957e-33,"L5-Htr2c","Fam122a"
"Klc3",1.82991152113088e-37,0.554431761749201,0.134,0.017,3.54801544832067e-33,"L5-Htr2c","Klc3"
"Abcb9",1.91638715641668e-37,0.372164493560216,0.393,0.424,3.71568305757631e-33,"L5-Htr2c","Abcb9"
"Chd6",2.17727419613653e-37,0.568136504134093,0.857,0.841,4.22151693888913e-33,"L5-Htr2c","Chd6"
"Pou2f1",2.61594895346861e-37,0.338359225059566,0.393,0.44,5.07206342588028e-33,"L5-Htr2c","Pou2f1"
"Rpp25l1",2.62096327282205e-37,0.431313812326274,0.53,0.538,5.08178568967467e-33,"L5-Htr2c","Rpp25l"
"Ppargc1a",3.06359891441086e-37,0.644384229202987,0.614,0.54,5.94001193515121e-33,"L5-Htr2c","Ppargc1a"
"Cwf19l2",3.34153576763283e-37,0.504811719141327,0.492,0.461,6.4789036998633e-33,"L5-Htr2c","Cwf19l2"
"Frmd5",3.75859685692191e-37,0.477223274844533,0.252,0.181,7.28754344588589e-33,"L5-Htr2c","Frmd5"
"Ammecr1",3.84073985805057e-37,0.53573841030583,0.277,0.205,7.44681051077426e-33,"L5-Htr2c","Ammecr1"
"Fbln7",3.94839039750237e-37,0.51345596504424,0.112,0.007,7.65553414171734e-33,"L5-Htr2c","Fbln7"
"Rnf25",4.29090877549749e-37,0.448805805346904,0.352,0.312,8.31964302481209e-33,"L5-Htr2c","Rnf25"
"Pcbd2",5.0238818802656e-37,0.468612594961244,0.539,0.548,9.74080457764697e-33,"L5-Htr2c","Pcbd2"
"Slc35g21",5.1197414231774e-37,0.595363373358544,0.302,0.197,9.92666664539867e-33,"L5-Htr2c","Slc35g2"
"Epm2aip1",5.29813181442503e-37,0.53496799769035,0.938,0.936,1.02725477749887e-32,"L5-Htr2c","Epm2aip1"
"Gpx3",5.86196111959402e-37,0.790776528228117,0.234,0.058,1.13657564147808e-32,"L5-Htr2c","Gpx3"
"Rab10os",5.86225492854191e-37,0.456277787540712,0.477,0.468,1.13663260809499e-32,"L5-Htr2c","Rab10os"
"Mospd1",6.27997774057039e-37,0.342872493442219,0.283,0.305,1.21762488411919e-32,"L5-Htr2c","Mospd1"
"Spry2",6.43591411181012e-37,0.743311339496168,0.732,0.637,1.24785938713886e-32,"L5-Htr2c","Spry2"
"Nbeal2",6.52256486258795e-37,0.413360450066304,0.156,0.107,1.26466010120718e-32,"L5-Htr2c","Nbeal2"
"Kcnd21",6.82237076095108e-37,0.553264437009765,0.857,0.853,1.32278946684081e-32,"L5-Htr2c","Kcnd2"
"Dpy19l11",7.44943920072288e-37,0.599135792237496,0.829,0.856,1.44437176662816e-32,"L5-Htr2c","Dpy19l1"
"Cdk2ap11",7.71243909395525e-37,0.811173760465139,0.673,0.497,1.49536481592698e-32,"L5-Htr2c","Cdk2ap1"
"Socs6",7.88782073384641e-37,0.456421362940554,0.421,0.425,1.52936956208548e-32,"L5-Htr2c","Socs6"
"Zfp64",7.96263781015565e-37,0.473815565308422,0.234,0.162,1.54387584501108e-32,"L5-Htr2c","Zfp64"
"Tmem106c",9.41015019735991e-37,0.376256491268066,0.399,0.424,1.82453402176611e-32,"L5-Htr2c","Tmem106c"
"Gpank11",1.3938148357229e-36,0.491799379475591,0.386,0.33,2.70246758498314e-32,"L5-Htr2c","Gpank1"
"Chl1",1.42536963026398e-36,0.52095998360592,0.972,0.973,2.76364917611883e-32,"L5-Htr2c","Chl1"
"Pcdh71",1.75571870292703e-36,0.73777865834647,0.869,0.737,3.40416299310523e-32,"L5-Htr2c","Pcdh7"
"1700008O03Rik",1.77281054128914e-36,0.511010577927064,0.199,0.104,3.43730235850551e-32,"L5-Htr2c","1700008O03Rik"
"2610002M06Rik",1.79365794962484e-36,0.466748325360628,0.757,0.774,3.4777233985276e-32,"L5-Htr2c","2610002M06Rik"
"Cntn31",1.95883913865177e-36,0.720060651810574,0.318,0.184,3.79799320593192e-32,"L5-Htr2c","Cntn3"
"Acadsb",2.1044686999896e-36,0.396419321691645,0.573,0.61,4.08035436240984e-32,"L5-Htr2c","Acadsb"
"Cib21",2.65325479571686e-36,0.608834257632443,0.732,0.678,5.14439572341543e-32,"L5-Htr2c","Cib2"
"Cenpc1",2.96513637192929e-36,0.452927654853062,0.461,0.465,5.7491029115337e-32,"L5-Htr2c","Cenpc1"
"Ndufaf4",3.83135709057952e-36,0.488800079673784,0.757,0.766,7.42861826292463e-32,"L5-Htr2c","Ndufaf4"
"Atp5g31",4.35741486200919e-36,0.475816768864967,0.991,0.987,8.44859167594962e-32,"L5-Htr2c","Atp5g3"
"Mthfd2",4.70266568585126e-36,0.414158894919014,0.178,0.143,9.117998498297e-32,"L5-Htr2c","Mthfd2"
"Nlrp6",5.59588929068125e-36,0.543644160283701,0.168,0.041,1.08498697457019e-31,"L5-Htr2c","Nlrp6"
"Pik3c2a",5.66957694329428e-36,0.383760250600444,0.364,0.381,1.09927427353533e-31,"L5-Htr2c","Pik3c2a"
"Ipo8",5.71506725422298e-36,0.46678233669531,0.505,0.481,1.10809438992129e-31,"L5-Htr2c","Ipo8"
"Pard3",6.29883347777774e-36,0.549880335474888,0.28,0.186,1.22128082300633e-31,"L5-Htr2c","Pard3"
"Sfxn5",9.56099678377258e-36,0.486266744878848,0.408,0.397,1.85378166640566e-31,"L5-Htr2c","Sfxn5"
"Agk",1.16648215110234e-35,0.418756260156738,0.508,0.536,2.26169224277233e-31,"L5-Htr2c","Agk"
"Tmem131l1",1.63280370784483e-35,0.536803664739042,0.231,0.148,3.16584310914034e-31,"L5-Htr2c","Tmem131l"
"Efnb32",1.96360980407784e-35,0.697399116114673,0.888,0.748,3.80724304912652e-31,"L5-Htr2c","Efnb3"
"Tspyl2",2.03598316893418e-35,0.510657941121241,0.698,0.69,3.94756776624648e-31,"L5-Htr2c","Tspyl2"
"Pfdn21",2.11536033838607e-35,0.433489382936209,0.988,0.989,4.10147216009676e-31,"L5-Htr2c","Pfdn2"
"Cep57l1",2.40307271825451e-35,0.286731918507183,0.168,0.192,4.65931769342367e-31,"L5-Htr2c","Cep57l1"
"Ccpg1",2.56532576125609e-35,0.457761442855613,0.511,0.512,4.97391011849943e-31,"L5-Htr2c","Ccpg1"
"Vav2",2.84190060448837e-35,0.578535676307385,0.193,0.072,5.51016108204249e-31,"L5-Htr2c","Vav2"
"Lias",3.02868546990155e-35,0.288468944021084,0.486,0.559,5.87231825759211e-31,"L5-Htr2c","Lias"
"Tbc1d17",3.07890560426184e-35,0.485816867621338,0.477,0.425,5.96969007610328e-31,"L5-Htr2c","Tbc1d17"
"Acbd4",3.19770836166127e-35,0.371351886997243,0.408,0.427,6.20003674242503e-31,"L5-Htr2c","Acbd4"
"Ttc31",3.2577211058689e-35,0.313006879261702,1,1,6.31639545216921e-31,"L5-Htr2c","Ttc3"
"Plpp2",3.26017620597269e-35,0.413992133822559,0.1,0.004,6.32115564576045e-31,"L5-Htr2c","Plpp2"
"Dip2c",3.4900410297968e-35,0.488051282030101,0.766,0.78,6.76684055267302e-31,"L5-Htr2c","Dip2c"
"Rgs82",3.69704637922886e-35,0.799100287685397,0.502,0.332,7.16820322468684e-31,"L5-Htr2c","Rgs8"
"Pabpn1",3.87923333232743e-35,0.527211911875942,0.913,0.93,7.52144550804965e-31,"L5-Htr2c","Pabpn1"
"Nrip21",3.99744903113375e-35,0.571710466641572,0.315,0.216,7.75065392646523e-31,"L5-Htr2c","Nrip2"
"Mapk8",4.20570405025958e-35,0.532499590250403,0.956,0.948,8.15443958304831e-31,"L5-Htr2c","Mapk8"
"Rbms11",4.32473625275253e-35,0.765117916142628,0.371,0.198,8.38523112046189e-31,"L5-Htr2c","Rbms1"
"Zc3h8",4.63936088927435e-35,0.388346278810292,0.327,0.326,8.99525682821404e-31,"L5-Htr2c","Zc3h8"
"Cspg51",4.7056398287342e-35,0.607543759580908,0.988,0.967,9.12376506393273e-31,"L5-Htr2c","Cspg5"
"Ftl1-ps11",6.19058457443879e-35,0.588096028481453,0.707,0.646,1.20029244313794e-30,"L5-Htr2c","Ftl1-ps1"
"Prr14",6.21460528344436e-35,0.508980137401712,0.386,0.39,1.20494981840703e-30,"L5-Htr2c","Prr14"
"Hmgn1",6.42639720582517e-35,0.527540482734933,0.919,0.913,1.24601415423744e-30,"L5-Htr2c","Hmgn1"
"Timm17b",6.52038231467871e-35,0.477467773758123,0.548,0.503,1.26423692699305e-30,"L5-Htr2c","Timm17b"
"Cyb5r1",6.94332399090415e-35,0.378168791820502,0.34,0.335,1.34624108859641e-30,"L5-Htr2c","Cyb5r1"
"Pak11",7.43656188116948e-35,0.479811283435563,0.988,0.983,1.44187498313995e-30,"L5-Htr2c","Pak1"
"Rev1",7.53026135797245e-35,0.292782606606635,0.449,0.534,1.46004237469728e-30,"L5-Htr2c","Rev1"
"Capza1",8.77457724556503e-35,0.361899789654636,0.399,0.422,1.7013027821426e-30,"L5-Htr2c","Capza1"
"Plcl2",8.81604575500757e-35,0.389123257634132,0.474,0.498,1.70934311143842e-30,"L5-Htr2c","Plcl2"
"Zcchc181",1.19010252660186e-34,0.448949690844841,0.997,0.99,2.30748978882835e-30,"L5-Htr2c","Zcchc18"
"Ube2cbp",1.25118073834861e-34,0.439868568740579,0.121,0.035,2.42591433358411e-30,"L5-Htr2c","Ube2cbp"
"Exog",1.2526010409139e-34,0.308282900643125,0.321,0.35,2.42866815822797e-30,"L5-Htr2c","Exog"
"Mrps31",1.27951226844725e-34,0.44716038302554,0.408,0.375,2.48084633729237e-30,"L5-Htr2c","Mrps31"
"Barx21",1.49134375701646e-34,0.600432795835417,0.168,0.1,2.89156641047921e-30,"L5-Htr2c","Barx2"
"Triqk",1.50457570454984e-34,0.48388365989131,0.592,0.562,2.91722183355169e-30,"L5-Htr2c","Triqk"
"Irf2bp1",1.58063243451196e-34,0.257821957913729,0.374,0.454,3.06468822727523e-30,"L5-Htr2c","Irf2bp1"
"Asl1",1.60876297533977e-34,0.58739090104902,0.393,0.315,3.11923053288629e-30,"L5-Htr2c","Asl"
"Rfk",1.80635241975647e-34,0.37567014804027,0.629,0.694,3.50233670666583e-30,"L5-Htr2c","Rfk"
"Rpl8",1.89845584365233e-34,0.292383254776119,0.978,0.995,3.6809160352575e-30,"L5-Htr2c","Rpl8"
"Xxylt1",1.92362947025337e-34,0.458854170585457,0.417,0.37,3.72972517987426e-30,"L5-Htr2c","Xxylt1"
"Atg9b",2.01583490716758e-34,0.458836344200626,0.178,0.12,3.90850230150722e-30,"L5-Htr2c","Atg9b"
"Dync2h1",2.34975756521523e-34,0.387657709485522,0.555,0.603,4.55594494319581e-30,"L5-Htr2c","Dync2h1"
"Dusp261",2.68042622262438e-34,0.53118500337048,0.863,0.847,5.1970784030464e-30,"L5-Htr2c","Dusp26"
"Sash1",2.80156163166113e-34,0.397876914119991,0.29,0.277,5.43194784762777e-30,"L5-Htr2c","Sash1"
"Mto1",2.80317222960863e-34,0.257097600558638,0.283,0.348,5.43507063598817e-30,"L5-Htr2c","Mto1"
"Nucb1",2.84531701880626e-34,0.282308638874388,0.393,0.469,5.51678516776346e-30,"L5-Htr2c","Nucb1"
"Smim10l11",3.05478721615737e-34,0.504014305168088,0.963,0.978,5.92292693340752e-30,"L5-Htr2c","Smim10l1"
"Birc2",3.28833492370386e-34,0.338199767683796,0.533,0.616,6.37575258356941e-30,"L5-Htr2c","Birc2"
"St8sia41",3.29437487791625e-34,0.765064136237472,0.255,0.079,6.38746345079182e-30,"L5-Htr2c","St8sia4"
"Frmpd41",3.32650728360827e-34,0.523145686130173,0.791,0.78,6.44976497218807e-30,"L5-Htr2c","Frmpd4"
"Alas1",3.3372760192828e-34,0.42924571737409,0.389,0.407,6.47064447378741e-30,"L5-Htr2c","Alas1"
"Epha5",3.36761820768485e-34,0.513814043131728,0.997,0.982,6.52947494288015e-30,"L5-Htr2c","Epha5"
"Sec24d",3.39164171214636e-34,0.57582580626013,0.377,0.274,6.57605411568058e-30,"L5-Htr2c","Sec24d"
"Stoml11",3.73223185466394e-34,0.412565457748767,0.561,0.599,7.23642434300792e-30,"L5-Htr2c","Stoml1"
"Abhd10",3.73755225677842e-34,0.312085726088967,0.318,0.346,7.24674007066769e-30,"L5-Htr2c","Abhd10"
"Samd15",3.92449864328129e-34,0.453303540347732,0.218,0.16,7.60921041945809e-30,"L5-Htr2c","Samd15"
"Dtd2",4.52160554697073e-34,0.311692534857306,0.374,0.413,8.76694099502155e-30,"L5-Htr2c","Dtd2"
"Rock1",5.50702138723824e-34,0.429979856875436,0.489,0.488,1.06775637677162e-29,"L5-Htr2c","Rock1"
"Nacad",5.92240166517683e-34,0.430158645314209,0.336,0.305,1.14829445886114e-29,"L5-Htr2c","Nacad"
"Tmem29",6.00149033146797e-34,0.356781933833325,0.393,0.407,1.16362896036833e-29,"L5-Htr2c","Tmem29"
"Etfrf1",6.06485227385962e-34,0.41191662798047,0.43,0.416,1.17591420737864e-29,"L5-Htr2c","Etfrf1"
"Tasp1",6.26681773419285e-34,0.289772666649026,0.502,0.584,1.21507329048265e-29,"L5-Htr2c","Tasp1"
"Sgpl1",6.29948216369097e-34,0.410760474118438,0.224,0.186,1.22140659671804e-29,"L5-Htr2c","Sgpl1"
"Gm13530",6.43890701523171e-34,0.525967973604468,0.215,0.12,1.24843968118328e-29,"L5-Htr2c","Gm13530"
"Rnf215",6.94211124750854e-34,0.291948546335427,0.299,0.323,1.34600594977943e-29,"L5-Htr2c","Rnf215"
"Ppwd1",7.50969796606345e-34,0.435481952500351,0.439,0.434,1.45605533864004e-29,"L5-Htr2c","Ppwd1"
"C1galt11",9.31061257388091e-34,0.496737150260645,0.386,0.352,1.80523467194977e-29,"L5-Htr2c","C1galt1"
"Gm36388",9.35251465788072e-34,0.384078973688328,0.112,0.035,1.81335906701649e-29,"L5-Htr2c","Gm36388"
"Depdc5",9.3934831224334e-34,0.34968851082596,0.408,0.429,1.82130244260861e-29,"L5-Htr2c","Depdc5"
"Mid21",9.72073063910102e-34,0.411257449764408,0.399,0.393,1.8847524636153e-29,"L5-Htr2c","Mid2"
"Slc16a111",1.05311822962302e-33,0.450285999113147,0.43,0.426,2.04189093541607e-29,"L5-Htr2c","Slc16a11"
"Npc21",1.13091515826852e-33,0.32408530619187,0.327,0.355,2.19273140036683e-29,"L5-Htr2c","Npc2"
"Parl1",1.16359420469961e-33,0.422284375133103,0.548,0.553,2.25609280349208e-29,"L5-Htr2c","Parl"
"Socs5",1.23338931763091e-33,0.269219840681548,0.629,0.751,2.39141854795458e-29,"L5-Htr2c","Socs5"
"Rps27rt",1.24059278161632e-33,0.278675239273257,0.427,0.509,2.40538534427589e-29,"L5-Htr2c","Rps27rt"
"Rubcnl",1.25541459953009e-33,0.417838578943276,0.103,0.006,2.4341233670289e-29,"L5-Htr2c","Rubcnl"
"Eps8",1.29689182746872e-33,0.402913820559677,0.121,0.063,2.5145435642791e-29,"L5-Htr2c","Eps8"
"Slc5a6",1.30314987572921e-33,0.387275968904026,0.221,0.204,2.52667729405136e-29,"L5-Htr2c","Slc5a6"
"Nxt2",1.31520271997226e-33,0.374375504342764,0.492,0.516,2.55004655375422e-29,"L5-Htr2c","Nxt2"
"Pex5",1.35508328044282e-33,0.319049750166765,0.371,0.403,2.62737097245058e-29,"L5-Htr2c","Pex5"
"Plxnb2",1.42222440891668e-33,0.512920148267859,0.293,0.212,2.75755090644855e-29,"L5-Htr2c","Plxnb2"
"A430027H14Rik",1.45504853918558e-33,0.556789400066881,0.184,0.084,2.82119361262692e-29,"L5-Htr2c","A430027H14Rik"
"Gripap1",1.45790880782849e-33,0.449640274526198,0.788,0.818,2.82673938749865e-29,"L5-Htr2c","Gripap1"
"Trmt1l",1.50496691766988e-33,0.333753592803956,0.514,0.604,2.91798035667012e-29,"L5-Htr2c","Trmt1l"
"Washc21",1.68892284433194e-33,0.259326951947069,0.461,0.556,3.2746525028752e-29,"L5-Htr2c","Washc2"
"Bach21",1.74005038383658e-33,0.594309232352054,0.28,0.189,3.37378368922074e-29,"L5-Htr2c","Bach2"
"Col12a11",1.80561984060891e-33,0.919754744834773,0.738,0.473,3.50091630895662e-29,"L5-Htr2c","Col12a1"
"Dclk2",1.81157544733956e-33,0.359126827037426,0.399,0.405,3.51246363484667e-29,"L5-Htr2c","Dclk2"
"Sf3a1",1.85373481874688e-33,0.305865802745983,0.551,0.616,3.59420644006832e-29,"L5-Htr2c","Sf3a1"
"Rps6ka4",1.87036228223108e-33,0.379233396605261,0.299,0.287,3.62644542901784e-29,"L5-Htr2c","Rps6ka4"
"Cbx71",1.93974374710325e-33,0.391925089693834,0.402,0.408,3.76096915125849e-29,"L5-Htr2c","Cbx7"
"Cab39l",1.97840111647258e-33,0.357698178026976,0.461,0.492,3.83592192472868e-29,"L5-Htr2c","Cab39l"
"Lbh",2.10188715691144e-33,0.665818388195066,0.246,0.091,4.07534900853558e-29,"L5-Htr2c","Lbh"
"AI480526",2.15117525638172e-33,0.492434883679243,0.34,0.312,4.17091370459852e-29,"L5-Htr2c","AI480526"
"Nom1",2.20853784149006e-33,0.316273927952573,0.424,0.468,4.28213402086508e-29,"L5-Htr2c","Nom1"
"Rbm12",2.43755074606045e-33,0.343929341587528,0.283,0.291,4.72616714153661e-29,"L5-Htr2c","Rbm12"
"Brd81",2.45023980325136e-33,0.476189057605973,0.741,0.751,4.75076995452407e-29,"L5-Htr2c","Brd8"
"Nhlrc1",2.58072804645915e-33,0.282147190615034,0.271,0.296,5.00377360927964e-29,"L5-Htr2c","Nhlrc1"
"Ing4",2.62618400418494e-33,0.412001444641716,0.564,0.578,5.09190816571418e-29,"L5-Htr2c","Ing4"
"Trappc11",2.64743114503612e-33,0.253414603145379,0.424,0.499,5.13310424711054e-29,"L5-Htr2c","Trappc11"
"Tsen34",2.83345660840375e-33,0.526741081448573,0.776,0.75,5.49378901803402e-29,"L5-Htr2c","Tsen34"
"Inafm11",2.91873268865051e-33,0.438215567796986,0.511,0.517,5.65913081002447e-29,"L5-Htr2c","Inafm1"
"Rpn2",3.04206227452077e-33,0.472079257823044,0.639,0.662,5.89825454406832e-29,"L5-Htr2c","Rpn2"
"Zfp692",3.19754165264855e-33,0.36467381352007,0.321,0.324,6.19971351032027e-29,"L5-Htr2c","Zfp692"
"Itgb3bp",3.23317280862787e-33,0.268009668564256,0.174,0.19,6.26879875864858e-29,"L5-Htr2c","Itgb3bp"
"Snx25",3.41877009886229e-33,0.477295038568505,0.287,0.232,6.62865334468409e-29,"L5-Htr2c","Snx25"
"Elp6",3.43830288680155e-33,0.280627733951833,0.209,0.226,6.66652546721953e-29,"L5-Htr2c","Elp6"
"Hist1h4d1",3.85542632792679e-33,0.762186554316416,0.573,0.511,7.47528610721726e-29,"L5-Htr2c","Hist1h4d"
"Bean11",4.14188692264834e-33,0.341382799859957,0.324,0.347,8.03070455432287e-29,"L5-Htr2c","Bean1"
"Oaz1",4.25814092613503e-33,0.328968788594024,0.997,0.995,8.25610944168321e-29,"L5-Htr2c","Oaz1"
"BC029722",4.67696317712278e-33,0.367261070588534,0.723,0.785,9.06816390412336e-29,"L5-Htr2c","BC029722"
"Tmem214",4.82608377095966e-33,0.399939468947996,0.489,0.514,9.35729382351368e-29,"L5-Htr2c","Tmem214"
"Mcrip2",4.84952687782544e-33,0.315613784845612,0.237,0.245,9.40274766341575e-29,"L5-Htr2c","Mcrip2"
"Urgcp",5.33241658694509e-33,0.336732189696045,0.417,0.447,1.03390225204278e-28,"L5-Htr2c","Urgcp"
"Mrgpre",5.35895269947588e-33,0.365951470904352,0.24,0.226,1.03904733890138e-28,"L5-Htr2c","Mrgpre"
"Tpp1",5.78492680492527e-33,0.303061075707109,0.517,0.598,1.12163945820696e-28,"L5-Htr2c","Tpp1"
"Fuca2",5.89838965739105e-33,0.419922058397901,0.467,0.468,1.14363877067155e-28,"L5-Htr2c","Fuca2"
"Snrpa1",6.17958104438164e-33,0.261040453985931,0.523,0.63,1.19815896869516e-28,"L5-Htr2c","Snrpa1"
"A330102I10Rik1",6.46275105051374e-33,0.555671824828747,0.277,0.17,1.25306280118411e-28,"L5-Htr2c","A330102I10Rik"
"Tm7sf2",6.53348805254669e-33,0.317510801360928,0.212,0.195,1.26677799850828e-28,"L5-Htr2c","Tm7sf2"
"Acox3",7.94635508292696e-33,0.641503465234601,0.29,0.255,1.54071878702871e-28,"L5-Htr2c","Acox3"
"E130307A14Rik",8.21147355758868e-33,0.321806181258564,0.364,0.395,1.59212260808087e-28,"L5-Htr2c","E130307A14Rik"
"Tmem97",8.53524400534907e-33,0.379822344882995,0.293,0.286,1.65489846019713e-28,"L5-Htr2c","Tmem97"
"Chchd3",8.8960967192523e-33,0.344460023454205,0.558,0.603,1.72486419289583e-28,"L5-Htr2c","Chchd3"
"Cux11",9.07992234671568e-33,0.615185737515144,0.445,0.343,1.7605061438047e-28,"L5-Htr2c","Cux1"
"Lpin1",9.09422127384812e-33,0.378727824057857,0.389,0.405,1.76327856278641e-28,"L5-Htr2c","Lpin1"
"Kif13a",9.14484625047761e-33,0.353314907827166,0.168,0.13,1.7730942395051e-28,"L5-Htr2c","Kif13a"
"Taf1d",9.79353796676401e-33,0.40580813171849,0.576,0.619,1.89886907637587e-28,"L5-Htr2c","Taf1d"
"Mmp161",9.88325532260534e-33,0.617290911967782,0.888,0.857,1.91626437449995e-28,"L5-Htr2c","Mmp16"
"Tnpo11",1.14545228331403e-32,0.283503001533102,0.421,0.503,2.22091743211757e-28,"L5-Htr2c","Tnpo1"
"Cpeb21",1.14845556450788e-32,0.528989459597406,0.701,0.699,2.22674049402433e-28,"L5-Htr2c","Cpeb2"
"Slc25a29",1.15491427359306e-32,0.373144140263199,0.227,0.204,2.23926328506957e-28,"L5-Htr2c","Slc25a29"
"Wwtr1",1.27778980485404e-32,0.506092235618426,0.121,0.028,2.4775066526315e-28,"L5-Htr2c","Wwtr1"
"Ablim31",1.32479288573582e-32,0.457756170279438,0.361,0.302,2.56864092615318e-28,"L5-Htr2c","Ablim3"
"Grb101",1.41922741627057e-32,0.550383747820841,0.558,0.491,2.75174003740702e-28,"L5-Htr2c","Grb10"
"Zfp512",1.5748323218923e-32,0.391962741397693,0.617,0.664,3.05344238891698e-28,"L5-Htr2c","Zfp512"
"Chac21",1.62028259221045e-32,0.298262959252259,0.408,0.46,3.14156591803684e-28,"L5-Htr2c","Chac2"
"Ndufaf2",1.84268374713516e-32,0.402653208991707,0.688,0.725,3.57277951732035e-28,"L5-Htr2c","Ndufaf2"
"Map4k2",1.97436116154164e-32,0.31141088907537,0.408,0.459,3.82808885611308e-28,"L5-Htr2c","Map4k2"
"Znhit6",2.01853232006804e-32,0.322363711180328,0.321,0.345,3.91373231537992e-28,"L5-Htr2c","Znhit6"
"Simc1",2.14084283520919e-32,0.413027258429995,0.277,0.248,4.1508801731871e-28,"L5-Htr2c","Simc1"
"Lrrtm31",2.15159281291778e-32,0.512515072675551,0.885,0.879,4.17172330496629e-28,"L5-Htr2c","Lrrtm3"
"Rassf8",2.19665969698486e-32,0.55794814229266,0.283,0.189,4.25910348648394e-28,"L5-Htr2c","Rassf8"
"Lynx1",2.28935813834512e-32,0.699887970917492,0.723,0.562,4.43883649443736e-28,"L5-Htr2c","Lynx1"
"B3galt6",2.60737281908872e-32,0.394508111720569,0.405,0.4,5.05543515893112e-28,"L5-Htr2c","B3galt6"
"Zfp846",2.80387696967169e-32,0.33283361482287,0.542,0.631,5.43643705649645e-28,"L5-Htr2c","Zfp846"
"Tmem17",3.07053697555736e-32,0.316977313762738,0.206,0.204,5.95346414190816e-28,"L5-Htr2c","Tmem17"
"Scyl1",3.10200436273017e-32,0.278570026739597,0.389,0.437,6.01447625889753e-28,"L5-Htr2c","Scyl1"
"Extl21",3.46926769016057e-32,0.38847755582698,0.53,0.568,6.72656312445232e-28,"L5-Htr2c","Extl2"
"Tmem240",3.56387256157111e-32,0.431416652235664,0.679,0.722,6.90999250963023e-28,"L5-Htr2c","Tmem240"
"Atf5",4.00853197439496e-32,0.437395111248976,0.268,0.217,7.77214264515439e-28,"L5-Htr2c","Atf5"
"Rreb11",4.03644861220288e-32,0.816678242030561,0.246,0.077,7.82627021420016e-28,"L5-Htr2c","Rreb1"
"Pms2",4.11700108166929e-32,0.388962483949815,0.364,0.366,7.98245339724858e-28,"L5-Htr2c","Pms2"
"Ppif",4.3112460224188e-32,0.290213001740136,0.346,0.385,8.35907491286781e-28,"L5-Htr2c","Ppif"
"Nub1",4.34660802410428e-32,0.390709203858736,0.735,0.793,8.42763829793579e-28,"L5-Htr2c","Nub1"
"Hexim2",4.39806903194479e-32,0.374964241185746,0.146,0.097,8.52741604603776e-28,"L5-Htr2c","Hexim2"
"Fam120b",4.52806239404229e-32,0.3760794123937,0.592,0.644,8.77946017580859e-28,"L5-Htr2c","Fam120b"
"Tmem35a",5.2663269550143e-32,0.424716421617654,0.53,0.546,1.02108813330772e-27,"L5-Htr2c","Tmem35a"
"Ehbp1",5.43043165477673e-32,0.351712900322073,0.445,0.482,1.05290639354466e-27,"L5-Htr2c","Ehbp1"
"Golga2",5.50911634896471e-32,0.430996470540303,0.607,0.606,1.06816256890077e-27,"L5-Htr2c","Golga2"
"Ckap4",5.74014201341603e-32,0.36232752280428,0.315,0.336,1.11295613498123e-27,"L5-Htr2c","Ckap4"
"Ndufa111",5.87523654647396e-32,0.546031160146348,0.984,0.956,1.13914961399584e-27,"L5-Htr2c","Ndufa11"
"Dis3",5.95242952423136e-32,0.308297934948626,0.259,0.267,1.15411656045322e-27,"L5-Htr2c","Dis3"
"Amy1",5.96131573263052e-32,0.464836616210163,0.199,0.135,1.15583950739973e-27,"L5-Htr2c","Amy1"
"Mst1r",5.975620009017e-32,0.45733846900234,0.103,0.04,1.15861296354831e-27,"L5-Htr2c","Mst1r"
