index,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
S100a13,1.0,0.63129675,1,2.3293855,1.1281364,2.0648084,True,379
S100a14,0.0,0.0011758619,0,0.0011745346,0.0012624327,0.93037397,False,3
S100a16,1.0,1.0139222,1,6.153334,2.2339833,2.7544227,True,322
S100a3,1.0,0.032218616,1,0.07172767,0.040242255,1.7823969,True,195
S100a4,1.0,0.030901652,1,0.07849001,0.03850102,2.0386474,True,88
S100a6,1.0,0.3890692,1,2.5194552,0.6011996,4.1907134,True,1324
S100a7a,0.0,0.0028220685,0,0.0029083102,0.003150209,0.9232118,False,38
Lor,0.0,0.4738253,0,0.7931648,0.7723915,1.0268948,False,5484
Gm35439,0.0,0.011194205,0,0.011163489,0.013372593,0.83480364,False,201
Gm9774,0.0,0.061521094,0,0.064418174,0.08099129,0.79537165,False,947
Hrnr,0.0,0.0006114482,0,0.0006111031,0.0006429686,0.95044005,False,13
Tchh,0.0,0.15116881,0,0.24600863,0.20597802,1.194344,False,2015
S100a11,1.0,0.09416302,1,0.20439726,0.12682946,1.6115912,True,200
S100a10,1.0,1.3132496,1,5.384843,3.365293,1.6001111,True,7130
Them4,0.0,0.57537276,0,0.9186484,0.9961013,0.92224395,False,5972
C2cd4d,0.0,0.014721791,0,0.01582277,0.017789947,0.88942194,False,243
Lingo4,0.0,0.0023046893,0,0.002299486,0.0025473007,0.9027148,False,19
1700040D17Rik,0.0,0.018578619,0,0.018986898,0.022613203,0.8396377,False,308
Tdrkh,0.0,0.3457034,0,0.46072814,0.5201811,0.88570714,False,4229
Oaz3,0.0,0.011617515,0,0.01176531,0.013899749,0.84644043,False,195
Mrpl9,0.0,0.59719676,0,0.88496673,1.0465716,0.8455864,False,5887
Riiad1,0.0,0.122054465,0,0.15777369,0.16564764,0.9524657,False,2040
Celf3,0.0,1.2449555,0,3.3135593,3.0859144,1.073769,False,8584
Snx27,0.0,1.0945864,0,2.2789645,2.516374,0.90565413,False,7800
Tuft1,0.0,0.013122619,0,0.013985832,0.015779557,0.8863261,False,197
Gm15234,0.0,0.02027186,0,0.022119606,0.024732282,0.8943617,False,389
Cgn,0.0,0.14265557,0,0.18421099,0.19400875,0.9494983,False,2110
Pogz,0.0,0.49738958,0,0.6789795,0.8227857,0.8252204,False,5314
Psmb4,0.0,2.6648324,0,10.788221,11.178764,0.9650639,False,9004
Selenbp1,0.0,0.030384272,0,0.033977974,0.037819043,0.89843565,False,14
Rfx5,0.0,0.13912798,0,0.15759452,0.18901913,0.83374906,False,1792
B230398E01Rik,0.0,0.0048915856,0,0.0049619605,0.005609657,0.88453895,False,70
Pi4kb,0.0,0.14477211,0,0.15815575,0.19700411,0.80280435,False,2048
A730011C13Rik,0.0,0.009689102,0,0.009689748,0.011501179,0.84250045,False,141
Gm15265,0.0,0.0038097927,0,0.0039836033,0.0043152054,0.923155,False,47
Zfp687,0.0,0.25351584,0,0.2862441,0.36274713,0.78910094,False,3154
Psmd4,0.0,1.8064531,0,5.443488,5.7308917,0.9498501,False,8655
Pip5k1a,0.0,1.2215794,0,2.7013707,2.9932148,0.90249807,False,8425
Vps72,0.0,0.43986642,0,0.5271105,0.70196414,0.750908,False,4658
Tmod4,0.0,0.0012228964,0,0.0012214583,0.0013148297,0.92898595,False,16
Scnm1,0.0,0.49682516,0,0.66787565,0.8215655,0.81293046,False,5326
Lysmd1,0.0,0.20380038,0,0.2432706,0.2833742,0.8584783,False,2842
Tnfaip8l2,0.0,0.12337143,0,0.22000925,0.16743755,1.313978,False,59
Sema6c,0.0,0.08983585,0,0.10246536,0.120806105,0.8481803,False,1102
Gabpb2,0.0,0.21311322,0,0.24747808,0.29792792,0.8306643,False,2355
Gm16740,0.0,0.010864964,0,0.010841495,0.012962912,0.83634716,False,30
Mllt11,0.0,9.663092,0,125.89246,108.15378,1.1640135,False,9782
Cdc42se1,0.0,0.3933023,0,0.48161834,0.609382,0.79033905,False,4092
Gm128,0.0,0.009924275,0,0.009920319,0.011793433,0.8411732,False,135
Bnipl,0.0,0.0026809652,0,0.0026739032,0.0029854982,0.8956306,False,49
Prune1,0.0,0.29452989,0,0.37580687,0.43042892,0.8730985,False,3874
Mindy1,0.0,0.18752645,0,0.2528378,0.25834674,0.97867626,False,1477
Anxa9,0.0,0.0067729647,0,0.006915555,0.007895252,0.87591314,False,105
6330562C20Rik,0.0,0.04868068,0,0.050828576,0.06277665,0.80967325,False,700
Cers2,1.0,0.592117,1,2.2881863,1.0347155,2.2114158,True,2319
Setdb1,0.0,0.29885706,0,0.3592221,0.437731,0.8206458,False,3807
Gm4349,0.0,0.112600535,0,0.14668082,0.15260223,0.96119714,False,1846
Arnt,0.0,0.37890974,0,0.45651472,0.5817496,0.7847272,False,4188
Ctsk,0.0,0.050091717,0,0.06527057,0.06475874,1.0079036,False,479
Ctss,1.0,2.1467476,1,32.4636,7.704992,4.2133207,True,434
Golph3l,0.0,0.16988853,0,0.18449496,0.2322888,0.79424816,False,2246
Ensa,0.0,5.9066834,0,48.464855,44.934483,1.0785671,False,9799
Mcl1,0.0,1.2527633,0,3.0947154,3.1172163,0.9927817,False,6048
Adamtsl4,0.0,0.026010066,0,0.031261355,0.032098647,0.9739151,False,49
Ecm1,0.0,0.0808993,0,0.10502602,0.108229354,0.97040236,False,622
Tars2,0.0,0.21946287,0,0.25202194,0.30790308,0.8185106,False,2964
Rprd2,0.0,0.7233902,0,1.1496829,1.3599268,0.8454005,False,6623
Prpf3,0.0,0.15812992,0,0.17104268,0.21569413,0.79298717,False,2257
Gm26594,0.0,0.002163586,0,0.0021590064,0.0023836987,0.90573794,False,43
Mrps21,0.0,1.6732985,0,3.8065255,5.029227,0.7568808,False,8870
C920021L13Rik,0.0,0.019660411,0,0.020874033,0.023964792,0.8710292,False,289
Ciart,1.0,0.18667984,1,0.3611509,0.25706524,1.4048997,True,2256
BC028528,1.0,0.16673721,1,0.3818399,0.22779752,1.6762251,True,156
Aph1a,0.0,0.56347305,0,0.6789084,0.9690449,0.70059544,False,5058
Car14,1.0,0.12986219,1,0.37161103,0.17624857,2.1084485,True,40
Anp32e,0.0,0.92888385,0,1.6674728,1.9544575,0.853164,False,7156
Plekho1,0.0,0.54861015,0,0.8267644,0.9356246,0.88364977,False,4517
Vps45,0.0,0.27425802,0,0.36546573,0.39686584,0.9208798,False,3582
Otud7b,0.0,0.40919995,0,0.6666021,0.6404904,1.0407683,False,3088
Mtmr11,0.0,0.03212455,0,0.035797693,0.04011763,0.8923183,False,120
Gm17690,0.0,0.016979447,0,0.017726736,0.020621093,0.85964096,False,218
Sf3b4,0.0,0.4173369,0,0.5009393,0.65662706,0.7628978,False,4443
Sv2a,0.0,5.071257,0,39.707764,34.340034,1.156311,False,9756
Bola1,0.0,0.60152394,0,0.8925734,1.0567279,0.8446577,False,5915
Hist2h2ab,0.0,0.0015991722,0,0.0015966899,0.0017378286,0.9187845,False,30
Hist2h2ac,0.0,0.0053619305,0,0.0054275044,0.006178328,0.8784746,False,68
Hist2h2be,0.0,0.06279103,0,0.07164506,0.08277843,0.86550397,False,908
Hist2h3c2,0.0,0.019190066,0,0.02013972,0.023376342,0.8615429,False,253
Gm20632,0.0,0.0143455155,0,0.015081121,0.01731546,0.8709627,False,162
Gm20633,0.0,0.0076666195,0,0.007796347,0.0089939805,0.8668406,False,108
Hist2h2aa1,0.0,0.01881379,0,0.019213287,0.022906516,0.8387695,False,200
Hist2h3c1,0.0,0.08861295,0,0.12808341,0.11909733,1.0754515,False,1203
Hist2h4,1.0,0.42848408,1,1.2626768,0.6789454,1.8597618,True,3914
Gm20628,0.0,0.02323503,0,0.024671772,0.028509827,0.86537784,False,426
Hist2h3b,0.0,0.0013639998,0,0.0014562767,0.0014727078,0.98884296,False,16
Gm42743,1.0,0.35708573,1,0.77295417,0.54094124,1.4289058,True,4007
Hist2h2bb,0.0,0.02290579,0,0.024169562,0.028085995,0.8605556,False,395
Fcgr1,1.0,0.1485819,1,0.29669002,0.20235957,1.4661527,True,73
Hfe2,0.0,0.0036216546,0,0.0037027814,0.004092027,0.90487707,False,64
Gm15441,0.0,0.0025398617,0,0.0026276035,0.0028209728,0.93145293,False,8
Txnip,1.0,0.6983679,1,3.8396347,1.2950624,2.9648259,True,266
Gm16253,0.0,0.0017402756,0,0.0017373288,0.0018979104,0.9153903,False,21
Polr3gl,0.0,0.48699498,0,0.699043,0.80041486,0.87335086,False,5336
Ankrd34a,0.0,0.4520013,0,0.7240013,0.7268086,0.9961375,False,5484
Lix1l,0.0,0.1301444,0,0.14293934,0.17663267,0.8092463,False,1297
Rbm8a,0.0,1.1006068,0,1.8038477,2.538075,0.7107149,False,7705
Pex11b,0.0,0.53727484,0,0.7442949,0.91036415,0.8175793,False,5764
Gm42957,0.0,0.03800386,0,0.03957163,0.048058774,0.82340074,False,665
Itga10,0.0,0.019801514,0,0.020633282,0.02414163,0.85467637,False,308
Ankrd35,0.0,0.113635294,0,0.15905255,0.15405586,1.0324342,False,1755
Pias3,0.0,0.15803584,0,0.17333017,0.21556269,0.80408245,False,1848
Nudt17,0.0,0.042942476,0,0.045239583,0.05485964,0.82464236,False,571
Polr3c,0.0,0.16062273,0,0.176598,0.21918178,0.8057148,False,2186
Rnf115,0.0,1.0856497,0,2.1643007,2.4843166,0.87118554,False,7866
Pdzk1,0.0,0.0016462067,0,0.001643574,0.0017911125,0.91762745,False,28
Gpr89,0.0,0.28968534,0,0.3666429,0.42232737,0.86814857,False,3700
Acp6,0.0,0.09736136,0,0.11253349,0.13127002,0.85726726,False,1348
Bcl9,0.0,0.58967125,0,0.9246609,1.0290316,0.8985739,False,5711
Chd1l,0.0,0.06598937,0,0.07029242,0.08726812,0.8054765,False,934
Fmo5,0.0,0.026245238,0,0.029979076,0.03240418,0.92516077,False,25
Prkab2,0.0,0.63068527,0,1.1962436,1.126648,1.0617723,False,6244
Pde4dip,0.0,0.9192418,0,1.7273912,1.9240279,0.8977995,False,7349
Gm31305,0.0,0.016320962,0,0.016431639,0.019799422,0.829905,False,260
Sec22b,0.0,0.9400781,0,1.6017714,1.9901179,0.8048625,False,7676
Gm5544,0.0,0.002069517,0,0.0021594046,0.0022750008,0.94918853,False,23
Notch2,0.0,0.065330885,0,0.07799884,0.08634394,0.90335053,False,185
Adam30,0.0,0.0023987582,0,0.0024871903,0.0026566526,0.93621206,False,14
Hmgcs2,1.0,0.069422886,1,0.16479453,0.09208708,1.789551,True,25
Phgdh,1.0,0.3380838,1,0.9770392,0.5064607,1.9291509,True,116
Zfp697,0.0,0.41310382,0,0.63945013,0.6482152,0.98647815,False,4927
Hsd3b2,0.0,0.006114482,0,0.006077381,0.0070921276,0.8569192,False,112
Hsd3b3,0.0,0.0077606887,0,0.0077008223,0.009110095,0.8453065,False,150
Wars2,0.0,0.07901792,0,0.08914628,0.10557651,0.84437615,False,1182
Tbx15,0.0,0.0054089646,0,0.0060384744,0.006235325,0.96842986,False,29
Spag17,0.0,0.0010347585,0,0.0012218831,0.0011061648,1.1046122,False,18
Wdr3,0.0,0.13649406,0,0.14787838,0.18534644,0.79784846,False,1868
Gdap2,0.0,0.29848078,0,0.37449864,0.43709326,0.8567934,False,3926
Fam46c,1.0,0.0974084,1,0.1891471,0.13133532,1.4401846,True,76
Man1a2,0.0,1.6450778,0,4.7547393,4.886443,0.9730471,False,8520
Trim45,0.0,0.08461502,0,0.09222849,0.11347918,0.81273484,False,1293
Ttf2,0.0,0.0143455155,0,0.015457414,0.01731546,0.8926943,False,67
Cd101,0.0,0.005314896,0,0.0055691167,0.006121352,0.9097854,False,10
Ptgfrn,1.0,0.16142233,1,0.3608654,0.2203028,1.6380427,True,1371
Igsf3,1.0,0.18766756,1,0.4575356,0.25856057,1.769549,True,1371
Atp1a1,0.0,2.3331923,0,8.738366,8.886288,0.9833539,False,9255
Slc22a15,0.0,0.16396219,0,0.20387714,0.22387382,0.91067874,False,1976
Nhlh2,1.0,0.005785241,1,0.015911967,0.0066919276,2.3777854,True,72
Casq2,1.0,0.03499365,1,0.09115544,0.043954458,2.0738611,True,7
Vangl1,0.0,0.062132545,0,0.08132281,0.08185285,0.9935244,False,231
A230001M10Rik,0.0,0.019048963,0,0.025460262,0.023200072,1.0974216,False,7
Gm43242,0.0,0.0061615165,0,0.007064574,0.007149333,0.98814446,False,4
Ngf,0.0,0.009924275,0,0.0126484465,0.011793433,1.0724992,False,9
Gm42678,0.0,0.0007525516,0,0.00084609404,0.00079664955,1.0620655,False,4
Tspan2os,0.0,0.00630262,0,0.0065454114,0.007321,0.8940598,False,64
Tspan2,1.0,0.8984996,1,16.619143,1.8595052,8.937401,True,2101
Tshb,0.0,0.0017402756,0,0.0018314022,0.0018979104,0.9649571,False,4
Sike1,0.0,0.6447486,0,0.9144772,1.1609987,0.7876643,False,6034
Csde1,0.0,3.6775317,0,14.094692,19.583246,0.71973217,False,9625
Nras,0.0,1.0386623,0,1.8234346,2.3188915,0.78633887,False,7582
Gm43062,0.0,0.020412963,0,0.02103202,0.024909873,0.84432477,False,311
Ampd1,0.0,0.0008466206,0,0.0008459436,0.00089956616,0.94039065,False,15
Dennd2c,0.0,0.01260524,0,0.013293593,0.015132243,0.87849456,False,23
Bcas2,0.0,2.85551,0,9.912705,12.603966,0.7864752,False,9489
Trim33,0.0,0.7866516,0,1.3538218,1.53196,0.8837188,False,7088
Syt6,1.0,0.9707916,1,4.8180084,2.0897574,2.3055348,True,4913
Atg4a-ps,0.0,0.000987724,0,0.0009867948,0.0010543631,0.9359155,False,16
Olfml3,1.0,0.602982,1,2.9057276,1.0601623,2.7408328,True,454
Hipk1,0.0,0.94558114,0,1.6372548,2.0077782,0.81545603,False,7305
Gm15886,0.0,0.00089365506,0,0.0008928984,0.0009510847,0.93882114,False,16
Dclre1b,0.0,0.05799351,0,0.05990094,0.0759901,0.7882729,False,789
Ap4b1,0.0,0.07835944,0,0.08388773,0.104648784,0.8016121,False,1113
Gm43064,0.0,0.0011758619,0,0.0011745346,0.0012624327,0.93037397,False,21
Bcl2l15,0.0,0.0055971025,0,0.0057541835,0.0064634983,0.8902584,False,90
Ptpn22,0.0,0.01166455,0,0.014915672,0.013958355,1.0685837,False,50
Rsbn1,0.0,0.6904191,0,0.95758885,1.274804,0.7511655,False,6261
Phtf1os,0.0,0.03508772,0,0.037527025,0.0440817,0.8513062,False,589
Phtf1,0.0,0.35214713,0,0.5078304,0.53189284,0.95476073,False,4491
Magi3,0.0,0.41489112,0,0.76092404,0.6517624,1.1674869,False,3991
Gm5546,0.0,0.0004233103,0,0.000423151,0.00044019637,0.9612778,False,9
Lrig2,0.0,0.27947885,0,0.33007228,0.40544412,0.8141005,False,3518
Slc16a1,1.0,0.54004985,1,2.8048518,0.9165325,3.060286,True,2771
Gm29561,0.0,0.0033394478,0,0.0035165993,0.0037582181,0.9357092,False,61
Ppm1j,0.0,0.0029161375,0,0.0029077705,0.0032602968,0.89187294,False,16
Rhoc,1.0,0.23568976,1,0.45503098,0.33375588,1.3633647,True,369
Mov10,0.0,0.0684822,0,0.07414346,0.09076672,0.81685734,False,1038
Capza1,0.0,0.4572692,0,0.56210864,0.7377084,0.7619659,False,4093
St7l,0.0,0.34043553,0,0.40366545,0.5106812,0.7904451,False,3832
Wnt2b,0.0,0.0023987582,0,0.0023931167,0.0026566526,0.90080154,False,40
Cttnbp2nl,0.0,0.3290532,0,0.4874856,0.4903638,0.99413043,False,1678
Kcnd3os,0.0,0.029443583,0,0.031212056,0.03658204,0.85320705,False,504
Kcnd3,0.0,0.74629605,0,1.549272,1.4209622,1.0902977,False,6549
Ddx20,0.0,0.0808993,0,0.08480024,0.108229354,0.7835235,False,1188
Fam212b,1.0,0.8597902,1,2.5149124,1.7424562,1.4433144,True,6610
Gm43848,0.0,0.0933164,0,0.1023923,0.12565303,0.8148812,False,1079
Rap1a,0.0,1.3935845,0,4.3279624,3.709222,1.1668113,False,6995
Gm5547,0.0,0.009500965,0,0.010351872,0.011267387,0.9187465,False,16
Adora3,0.0,0.044964958,0,0.058090944,0.057636645,1.0078821,False,36
I830077J02Rik,0.0,0.038803443,0,0.04651868,0.049157288,0.9463232,False,118
Atp5f1,0.0,5.6797423,0,45.874992,41.928913,1.0941136,False,9694
Wdr77,0.0,0.4762711,0,0.6581975,0.77756774,0.8464825,False,5425
Ovgp1,0.0,0.033817787,0,0.035215665,0.04237127,0.8311213,False,563
Pifo,0.0,0.0067729647,0,0.007197775,0.007895252,0.9116587,False,136
Gm42722,0.0,0.03838013,0,0.042271018,0.048575427,0.87021405,False,672
Chia1,0.0,0.011946757,0,0.013027541,0.014310158,0.9103702,False,231
Dennd2d,0.0,0.0021165514,0,0.0022062443,0.0023293076,0.94716746,False,10
Cept1,0.0,0.5728799,0,0.7230632,0.99040884,0.73006535,False,5136
Dram2,0.0,0.42349842,0,0.521111,0.6689344,0.7790166,False,3760
Lrif1,0.0,0.7093269,0,1.1609427,1.3232573,0.87733704,False,6449
Cd53,1.0,0.4222755,1,1.4931707,0.6664859,2.2403636,True,178
Kcna3,0.0,0.0038097927,0,0.00388953,0.0043152054,0.9013546,False,57
AI504432,1.0,0.9258266,1,3.0154295,1.9447803,1.5505245,True,6481
Kcna2,1.0,1.605663,1,7.572525,4.690671,1.6143799,True,7964
Cym,0.0,0.00047034476,0,0.00047014566,0.0004906499,0.95821005,False,10
Prok1,0.0,0.001975448,0,0.0019716383,0.0021666735,0.90998405,False,37
Lamtor5,0.0,2.2876158,0,6.122212,8.590249,0.7126932,False,9306
Slc16a4,1.0,0.08466206,1,0.19857047,0.11354562,1.7488166,True,67
Rbm15,0.0,0.2481539,0,0.29043934,0.35396612,0.8205286,False,2905
Kcnc4,0.0,1.0664127,0,2.740462,2.4159458,1.1343226,False,8129
Slc6a17,1.0,2.7636988,1,17.421675,11.908176,1.4630011,True,9382
Strip1,0.0,0.5481398,0,0.8110056,0.9345729,0.8677821,False,5787
Ahcyl1,0.0,1.8889046,0,5.232436,6.187004,0.84571403,False,8999
Csf1,1.0,0.17901322,1,0.40840432,0.24558209,1.6630054,True,1068
4933431E20Rik,0.0,0.6961573,0,1.2000554,1.2894129,0.9306991,False,6382
Gstm5,0.0,1.5158271,0,4.1179643,4.260941,0.96644485,False,7404
Gstm7,0.0,0.2345139,0,0.43446442,0.33186448,1.3091621,False,1288
Gstm6,0.0,0.030713513,0,0.034193043,0.038252894,0.8938681,False,395
Gstm2,0.0,0.010911998,0,0.012392682,0.0130214235,0.9517149,False,81
Gstm1,1.0,0.3391656,1,0.7695803,0.5084006,1.513728,True,1611
Gstm4,0.0,0.10516909,0,0.117443174,0.14213647,0.8262705,False,1743
Ampd2,0.0,0.28667513,0,0.3678135,0.4173259,0.88135797,False,3743
Gm12500,0.0,0.003950896,0,0.0039354716,0.004482865,0.877892,False,65
Gnai3,0.0,0.4469216,0,0.5329892,0.716363,0.7440212,False,4342
Gpr61,0.0,0.16918302,0,0.20114999,0.23127957,0.86972654,False,2647
Gm12524,0.0,0.011429378,0,0.011581498,0.013665392,0.8475058,False,223
Amigo1,0.0,0.46912187,0,0.73315984,0.7624745,0.9615533,False,5403
Cyb561d1,0.0,0.15309723,0,0.17839457,0.20867021,0.8549115,False,2342
Atxn7l2,0.0,0.10309957,0,0.11241796,0.13924749,0.8073248,False,1653
Sypl2,0.0,0.010159447,0,0.011185586,0.012085709,0.92552173,False,137
Gm40123,0.0,0.00028220686,0,0.00028214048,0.0002900833,0.9726189,False,6
Psma5,0.0,1.6140351,0,5.217628,4.731894,1.102651,False,8218
Sort1,0.0,1.2775974,0,3.7375174,3.2178886,1.1614813,False,7888
Gm12525,0.0,0.009642067,0,0.009737694,0.011442728,0.8509941,False,179
Mybphl,0.0,0.00070551713,0,0.0007050526,0.0007452761,0.94602865,False,13
Psrc1,0.0,0.12981516,0,0.18418203,0.17618456,1.0453926,False,2120
Celsr2,0.0,2.6499693,0,12.295723,11.070908,1.1106337,False,9481
Sars,0.0,1.542872,0,3.8776186,4.3878446,0.8837184,False,8623
5330417C22Rik,0.0,0.41456187,0,0.6254963,0.6511085,0.96066374,False,5350
1700013F07Rik,0.0,0.004656413,0,0.0047290223,0.0053264196,0.88784266,False,88
Tmem167b,0.0,0.33022904,0,0.43106595,0.49245036,0.87534904,False,4085
Taf13,0.0,0.7660035,0,1.5300502,1.4747471,1.0375001,False,6504
Wdr47,0.0,1.9486383,0,6.250043,6.526942,0.95757604,False,9264
Clcc1,0.0,0.19777997,0,0.21643157,0.27403992,0.78978115,False,2231
Gpsm2,0.0,0.07586661,0,0.08366073,0.10113994,0.827178,False,830
Aknad1,0.0,0.00089365506,0,0.0008928984,0.0009510847,0.93882114,False,17
Stxbp3,0.0,0.27082452,0,0.3971116,0.39123178,1.015029,False,1559
Fndc7,0.0,0.019048963,0,0.02564841,0.023200072,1.1055315,False,78
Prpf38b,0.0,1.0179201,0,1.611391,2.2475986,0.716939,False,7128
Henmt1,0.0,0.02238841,0,0.023769667,0.02742079,0.86684835,False,419
Gm9857,0.0,0.00023517238,0,0.00023512813,0.0002405573,0.9774309,False,4
Fam102b,0.0,0.7679319,0,1.5366404,1.4800532,1.0382333,False,5376
Gm43221,0.0,0.0032453788,0,0.0032349986,0.0036472494,0.8869694,False,17
Slc25a24,0.0,0.043600958,0,0.04819294,0.05576535,0.8642094,False,473
Vav3,0.0,0.05987489,0,0.07877607,0.07866295,1.0014381,False,750
Ntng1,1.0,0.40919995,1,2.2425194,0.6404904,3.5012534,True,2521
Prmt6,0.0,0.120361224,0,0.12779848,0.16334057,0.782405,False,1744
C130013H08Rik,0.0,0.015521377,0,0.016221916,0.018797835,0.86296725,False,215
Amy1,0.0,0.09110578,0,0.100495204,0.12257701,0.8198536,False,1355
Rnpc3,0.0,0.32119843,0,0.3839857,0.4764923,0.8058592,False,3515
Col11a1,0.0,0.01900193,0,0.025320942,0.02314134,1.0941865,False,52
Olfm3,1.0,0.84370446,1,3.4411867,1.6950253,2.0301683,True,5758
S1pr1,1.0,0.4049198,1,2.205035,0.6320587,3.4886558,True,150
Gm9889,0.0,0.011288274,0,0.0140776485,0.013489693,1.0435855,False,5
Dph5,0.0,0.2825361,0,0.35568228,0.4104812,0.8665008,False,3569
Slc30a7,0.0,0.14246742,0,0.15227969,0.19374165,0.7859936,False,1802
Extl2,0.0,0.5463525,0,0.87599105,0.9305793,0.9413395,False,5516
Vcam1,1.0,0.113964535,1,0.48875183,0.15451665,3.1631012,True,60
Gpr88,1.0,0.23879403,1,1.4172456,0.33876204,4.1836023,True,1503
Cdc14a,0.0,0.05851089,0,0.07465722,0.0767261,0.9730355,False,78
Rtca,0.0,0.41823056,0,0.6060721,0.6584075,0.9205122,False,4870
Gm26530,0.0,0.001975448,0,0.0019716383,0.0021666735,0.90998405,False,39
Dbt,0.0,0.22750576,0,0.27067518,0.32064903,0.84414786,False,2579
Lrrc39,0.0,0.0039038616,0,0.004076951,0.0044269543,0.9209381,False,21
Trmt13,0.0,0.2935892,0,0.3385426,0.42885017,0.78941935,False,3410
Sass6,0.0,0.09952495,0,0.108626775,0.13427429,0.8089917,False,1257
Gm42893,0.0,0.009171722,0,0.009746543,0.010858377,0.8976059,False,128
Mfsd14a,0.0,0.6527445,0,0.8894267,1.1806518,0.75333536,False,5984
4930512P04Rik,0.0,0.00014110343,0,0.00014109016,0.00014249307,0.99015456,False,3
Slc35a3,0.0,0.18183528,0,0.19920154,0.24978212,0.7975012,False,2243
Agl,0.0,0.26202908,0,0.3910271,0.37677816,1.0378178,False,2639
Frrs1,0.0,0.07859461,0,0.10026662,0.104980074,0.9551015,False,281
Palmd,1.0,0.30511266,1,0.6774099,0.4484199,1.5106597,True,2204
Plppr4,0.0,4.737971,0,37.267414,30.47603,1.2228435,False,9725
Plppr5,0.0,0.7747519,0,1.4469562,1.4988794,0.9653586,False,6523
Snx7,0.0,0.2671088,0,0.39520645,0.3851329,1.026156,False,3317
Gm9916,0.0,0.033629652,0,0.03626316,0.042119324,0.86096257,False,645
Dpyd,0.0,0.061850335,0,0.071480095,0.081455454,0.877536,False,743
Ptbp2,0.0,1.4027091,0,3.1025403,3.749267,0.82750577,False,8688
6530403H02Rik,0.0,0.029725788,0,0.03571088,0.03695274,0.96639323,False,556
Rwdd3,0.0,0.08870702,0,0.10473653,0.11922891,0.8784491,False,1244
Tmem56,0.0,1.118621,0,2.9417138,2.6035013,1.1299069,False,7956
Alg14,0.0,0.1986266,0,0.22136407,0.275348,0.8039428,False,2258
Cnn3,0.0,0.2613706,0,0.41695973,0.37569273,1.1098424,False,745
F3,1.0,0.13790509,1,0.50798035,0.18730864,2.7119963,True,178
Abcd3,0.0,0.50322187,0,0.67859966,0.8354298,0.8122761,False,4976
Arhgap29,1.0,0.27957293,1,0.8815719,0.40559894,2.1735065,True,1000
Abca4,0.0,0.0070551713,0,0.0071938722,0.0082412595,0.8729093,False,118
Gclm,0.0,0.9171252,0,1.5793967,1.917384,0.8237248,False,6931
Dnttip2,0.0,0.2814543,0,0.33112782,0.4086973,0.8102031,False,3142
Bcar3,0.0,0.08842482,0,0.10384578,0.1188341,0.8738719,False,1229
Fnbp1l,0.0,2.2589247,0,8.88794,8.406288,1.0572966,False,9300
Gm43568,0.0,0.001081793,0,0.0011747469,0.0011580994,1.0143749,False,16
Pde5a,1.0,0.11565778,1,0.370395,0.15687446,2.3610919,True,236
4933405D12Rik,0.0,0.0033394478,0,0.003704746,0.0037582181,0.98577195,False,16
1810037I17Rik,0.0,4.845586,0,26.696333,31.700882,0.8421322,False,9650
Usp53,0.0,0.3950896,0,0.64107466,0.61284995,1.0460548,False,4127
Synpo2,0.0,0.04698744,0,0.07018154,0.060418162,1.1615968,False,340
Sec24d,0.0,0.20069611,0,0.27519426,0.27855214,0.9879452,False,2693
Mettl14,0.0,0.16396219,0,0.1866617,0.22387382,0.8337808,False,2344
Gm35065,0.0,0.014486618,0,0.014935941,0.017493282,0.8538102,False,289
Prss12,1.0,0.9595974,1,3.627201,2.05314,1.7666603,True,6806
Ndst3,1.0,0.2725648,1,0.693767,0.39408717,1.7604405,True,2856
Tram1l1,0.0,0.43732655,0,0.6765634,0.69680893,0.9709453,False,4850
Ndst4,1.0,0.010676826,1,0.043583084,0.012728915,3.4239433,True,26
Ugt8a,1.0,0.5734443,1,6.007929,0.99169654,6.0582333,True,293
Arsj,0.0,0.073985234,0,0.12533496,0.098494664,1.272505,False,1033
Camk2d,1.0,1.7211796,1,10.398831,5.276331,1.9708451,True,5579
Ank2,0.0,9.106156,0,102.33167,97.2018,1.0527755,False,9861
Gm16958,0.0,0.01396924,0,0.014245114,0.01684191,0.8458134,False,219
Larp7,0.0,0.27007195,0,0.35311604,0.38999695,0.9054328,False,3356
Zgrf1,0.0,0.05432482,0,0.060407095,0.07076294,0.85365444,False,816
Neurog2,1.0,0.0015521377,1,0.0023023884,0.0016846261,1.366706,True,27
Alpk1,0.0,0.0065377923,0,0.0068716486,0.007607717,0.9032471,False,33
Tifa,0.0,0.11777433,0,0.17267606,0.15979713,1.0805955,False,250
Ap1ar,0.0,1.1874324,0,2.6944535,2.8606067,0.9419168,False,8348
Gm43653,0.0,0.017167583,0,0.017249946,0.020855542,0.82711565,False,320
