,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Cpa6,1.0,0.13523239,1,0.21411741,0.1611263,1.3288794,True,962
Prex2,0.0,0.069365315,0,0.10214519,0.0843919,1.2103672,False,539
A830018L16Rik,0.0,3.8846576,0,8.901529,8.387787,1.0612489,False,8696
Sulf1,1.0,1.203998,1,3.0408478,1.6828212,1.8069941,True,4542
Slco5a1,0.0,0.04157921,0,0.045052283,0.050440844,0.8931707,False,382
Ncoa2,0.0,1.6097951,0,2.1795921,2.4345837,0.8952628,False,7205
Gm29570,0.0,0.0013993003,0,0.001397482,0.0014837629,0.94184995,False,13
Tram1,0.0,0.60929537,0,0.716287,0.76123875,0.94094926,False,4113
Lactb2,0.0,0.3396302,0,0.38603926,0.4032813,0.9572456,False,2600
Eya1,0.0,0.019390306,0,0.025013823,0.02317081,1.0795403,False,131
Gm9947,0.0,0.04857571,0,0.053018015,0.05905039,0.8978436,False,447
Msc,0.0,0.06496751,0,0.069749214,0.079047516,0.8823707,False,587
Kcnb2,1.0,1.44018,1,4.2404485,2.1083796,2.011236,True,5269
Terf1,0.0,0.59610194,0,0.6668181,0.74288553,0.8976054,False,4165
Sbspon,0.0,0.0019990006,0,0.001995204,0.002147249,0.92919075,False,17
4930444P10Rik,0.0,0.033183407,0,0.034484517,0.0401489,0.85891557,False,307
Rpl7,0.0,10.793703,0,25.855078,42.2323,0.612211,False,9266
Rdh10,0.0,0.14812593,0,0.15498574,0.17555468,0.88283455,False,1280
Stau2,0.0,3.2304847,0,5.797731,6.377984,0.9090225,False,8689
Gm7568,1.0,0.0030984508,1,0.030278284,0.0033872281,1.413526,True,15
Ube2w,0.0,3.4681659,0,4.989115,7.0834203,0.70433706,False,8870
Eloc,0.0,6.271964,0,12.64624,17.502378,0.7225441,False,9199
D030040B21Rik,0.0,0.0056971516,0,0.0060651,0.0063816216,0.95040107,False,50
Tmem70,0.0,1.8035982,0,2.805585,2.8281126,0.9920343,False,7301
Ly96,0.0,0.016591704,0,0.017117731,0.01970825,0.86855656,False,144
Jph1,0.0,0.84557724,0,1.1201936,1.1036435,1.0149958,False,5011
Gdap1,0.0,4.2570715,0,8.1472225,9.625333,0.84643537,False,9025
Gm28784,0.0,0.012193903,0,0.0128460955,0.014244564,0.9018245,False,114
Pi15,0.0,0.0010994503,0,0.0012982714,0.0011560223,1.1230505,False,10
Gm28154,0.0,0.0017991004,0,0.0019959633,0.0019247604,1.036993,False,16
Gm16070,0.0,0.0037981009,0,0.0037840535,0.0041855727,0.90407073,False,35
Crispld1,0.0,0.026586706,0,0.03627828,0.032047253,1.1320248,False,216
Gm28153,0.0,0.0012993503,0,0.0012977917,0.0013742492,0.9443642,False,13
Mcm3,0.0,0.005397301,0,0.0055686273,0.006031049,0.9233265,False,42
6720483E21Rik,0.0,0.008995502,0,0.009515234,0.010317533,0.9222393,False,86
Paqr8,1.0,0.62428784,1,1.0808375,0.7822055,1.3817819,True,3660
Efhc1,0.0,0.012893553,0,0.013328342,0.015104906,0.88238496,False,120
Tram2,0.0,0.004097951,0,0.004081566,0.0045303027,0.90094763,False,31
Tmem14a,0.0,3.0274863,0,4.9875493,5.799873,0.8599411,False,8560
Gsta3,0.0,0.04857571,0,0.050818894,0.05905039,0.86060214,False,448
Gm28836,0.0,0.021689156,0,0.022820218,0.026005758,0.8775063,False,206
Kcnq5,1.0,1.1818091,1,2.4858346,1.644706,1.5114157,True,5379
Gm26580,0.0,0.011694153,0,0.011758475,0.0136334,0.8624756,False,112
Rims1,0.0,2.9067466,0,6.3150735,5.4672627,1.1550704,False,8210
Gm29107,0.0,0.027186407,0,0.02824923,0.032786377,0.8616149,False,251
Ogfrl1,1.0,10.386307,1,52.946014,39.61245,1.3366003,True,9240
B3gat2,0.0,0.10964518,0,0.13741696,0.13181137,1.0425274,False,883
Smap1,0.0,6.077661,0,19.11202,16.656801,1.1474004,False,9065
Sdhaf4,0.0,2.841979,0,4.030305,5.2924232,0.7615235,False,8582
Fam135a,0.0,0.49105448,0,0.53403133,0.60019326,0.8897656,False,3593
Col9a1,0.0,0.008795602,0,0.010118552,0.010074122,1.0044103,False,75
Col19a1,0.0,0.04447776,0,0.05549854,0.05400724,1.0276129,False,377
Lmbrd1,0.0,3.9932034,0,8.589918,8.741348,0.98267657,False,8900
Adgrb3,0.0,4.3469267,0,7.4676948,9.93425,0.751712,False,9044
Gm9898,0.0,0.0062968517,0,0.006257827,0.0070878295,0.88289744,False,61
Phf3,0.0,2.3816092,0,3.5450835,4.1238956,0.8596443,False,8155
Ptp4a1,0.0,4.2564716,0,7.6067467,9.623284,0.79045224,False,9033
Khdrbs2,0.0,1.1346327,0,1.7298731,1.5646168,1.1056209,False,5775
Gm5415,0.0,0.021189405,0,0.021142328,0.025389638,0.8327148,False,203
Gm37724,0.0,0.004297851,0,0.004279807,0.0047601336,0.8990939,False,43
Prim2,0.0,0.14252874,0,0.1480162,0.16928378,0.8743673,False,1252
Rab23,0.0,0.5541229,0,0.625544,0.68521583,0.9129153,False,3929
Bag2,0.0,0.33223388,0,0.37521538,0.39399973,0.9523239,False,2596
Zfp451,0.0,1.9321339,0,2.9157257,3.1010144,0.940249,False,7566
Bend6,0.0,4.136232,0,8.049112,9.216208,0.8733648,False,8954
Dst,0.0,6.2122936,0,20.639454,17.240765,1.197131,False,9160
Gm37233,0.0,0.07506247,0,0.079431035,0.091293894,0.87005854,False,678
Ccdc115,0.0,0.68035984,0,0.7354849,0.8616383,0.8535889,False,4602
Imp4,0.0,0.7412294,0,0.8189767,0.94983447,0.862231,False,4928
Ptpn18,1.0,0.062968515,1,0.14877348,0.076616004,1.9418068,True,430
4930568A12Rik,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,4
Amer3,0.0,0.27546227,0,0.28936684,0.32395735,0.89322513,False,2302
Arhgef4,0.0,2.0667665,0,3.3488004,3.3960347,0.9860913,False,7741
Gm38336,0.0,0.010494753,0,0.010585571,0.012158638,0.87062144,False,99
Fam168b,0.0,2.4573712,0,4.176836,4.3074064,0.96968704,False,8163
Plekhb2,0.0,4.2989507,0,8.2137985,9.768813,0.84081846,False,9027
1110002O04Rik,0.0,0.053373314,0,0.060125813,0.06493591,0.92592555,False,484
Hs6st1,0.0,0.5055472,0,0.6560318,0.6195929,1.0588111,False,3485
Gm37335,0.0,0.00029985007,0,0.00029979012,0.00030216397,0.99214387,False,3
Gm33280,0.0,0.0022988506,0,0.002293795,0.0024832182,0.9237187,False,22
Uggt1,0.0,0.67096454,0,0.82135296,0.8482109,0.9683358,False,4393
Neurl3,1.0,0.010894553,1,0.024371501,0.0126510905,1.9264349,True,20
Arid5a,0.0,0.18310845,0,0.25135398,0.21548589,1.1664523,False,1375
4930403P22Rik,0.0,0.017991005,0,0.019268455,0.021443205,0.8985809,False,169
Kansl3,0.0,0.91474265,0,1.0524065,1.2098076,0.8698958,False,5531
Lman2l,0.0,1.4961519,0,2.1044683,2.2143168,0.95039165,False,6857
Cnnm4,0.0,0.43978012,0,0.5654706,0.53243196,1.0620522,False,3150
Cnnm3,0.0,0.5055472,0,0.5512737,0.6195929,0.88973534,False,3681
Gm38033,0.0,0.0024987506,0,0.0024927561,0.0027083645,0.9203916,False,24
Ankrd23,0.0,0.004697651,0,0.0046760505,0.0052203992,0.8957266,False,44
Gm42417,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,6
Ankrd39,0.0,0.4587706,0,0.49982435,0.5573821,0.8967356,False,3435
Sema4c,0.0,0.10714643,0,0.1142682,0.12892433,0.88631994,False,929
Cox5b,0.0,17.04118,0,82.2612,92.016594,0.89398223,False,9266
Actr1b,0.0,3.6445777,0,7.0761814,7.6257467,0.9279329,False,8814
4933424G06Rik,0.0,0.017391304,0,0.017490394,0.020701427,0.8448883,False,163
Gm33533,0.0,0.04927536,0,0.053849187,0.059910454,0.89882785,False,448
Zap70,0.0,0.023788106,0,0.024823913,0.028593695,0.8681604,False,220
Tmem131,0.0,1.0008996,0,1.1746293,1.3447721,0.87347835,False,5778
Vwa3b,0.0,0.030884558,0,0.032532655,0.03733115,0.8714614,False,290
Gm37020,0.0,0.0066966517,0,0.0072522317,0.0075614583,0.9591049,False,60
Inpp4a,0.0,4.8002,0,10.19768,11.553351,0.88266003,False,9032
Coa5,0.0,1.029885,0,1.258703,1.3912241,0.9047449,False,5880
Unc50,0.0,1.1723138,0,1.8031719,1.6284848,1.1072696,False,5819
Mgat4a,0.0,0.69505244,0,0.81713367,0.8827368,0.92568207,False,4502
2010300C02Rik,0.0,2.2435782,0,4.287425,3.79803,1.128855,False,7637
4930556I23Rik,0.0,0.00029985007,0,0.00029979012,0.00030216397,0.99214387,False,3
Tsga10,0.0,0.45217392,0,0.5390209,0.54869735,0.9823648,False,3281
Gm26805,0.0,0.053873062,0,0.058972653,0.06554695,0.89970094,False,495
Lipt1,0.0,0.13443278,0,0.14436105,0.1602309,0.90095633,False,1179
Mitd1,0.0,0.2321839,0,0.24846429,0.27238128,0.912193,False,1943
Mrpl30,0.0,3.021889,0,4.153159,5.784265,0.7180099,False,8695
Txndc9,0.0,1.78001,0,2.468293,2.7790196,0.88818836,False,7461
Eif5b,0.0,3.7105448,0,7.2806616,7.832447,0.9295513,False,8840
Rev1,0.0,0.7812094,0,0.90444493,1.0082551,0.8970397,False,4974
Aff3,0.0,0.93873066,0,1.2048622,1.2470611,0.9661614,False,5430
Gm16152,0.0,0.23448277,0,0.25069007,0.2750878,0.9113093,False,1972
Lonrf2,0.0,2.9965017,0,4.961903,5.7137003,0.868422,False,8607
Chst10,0.0,0.8257871,0,1.0605105,1.0740266,0.9874155,False,5069
Pdcl3,0.0,0.682059,0,0.8216343,0.86407197,0.9508864,False,4399
Npas2,0.0,0.3710145,0,0.49588108,0.44317794,1.1189209,False,2674
Rpl31,0.0,7.7387304,0,18.93933,24.47041,0.77396864,False,9236
Tbc1d8,0.0,0.3137431,0,0.34847665,0.3709313,0.9394641,False,2487
Cnot11,0.0,0.4801599,0,0.52652055,0.58568555,0.89898163,False,3550
Rnf149,0.0,1.2697651,0,1.6128453,1.7976092,0.89721686,False,6489
Creg2,1.0,4.193903,1,12.65772,9.41056,1.3450549,True,8738
D930019O06Rik,0.0,0.09335332,0,0.09964094,0.11301032,0.8816978,False,848
Rfx8,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,8
Map4k4,0.0,1.0853573,0,1.5792788,1.4822357,1.0654708,False,5685
Il1r2,0.0,0.013893054,0,0.014701006,0.016343743,0.89948833,False,128
Gm16894,0.0,0.1790105,0,0.20175852,0.21081558,0.957038,False,1488
Il1r1,0.0,0.026786607,0,0.03027001,0.03229371,0.9373346,False,239
Il1rl2,0.0,0.0015992004,0,0.0017967226,0.0017036384,1.0546385,False,10
Il1rl1,0.0,0.0014992504,0,0.0016970723,0.0015935529,1.0649613,False,12
Il18r1,0.0,0.0029985008,0,0.0037894887,0.0032738252,1.157511,False,23
Slc9a4,0.0,0.025687156,0,0.02982791,0.030937118,0.9641463,False,230
Slc9a2,0.0,0.025887057,0,0.028618079,0.031183962,0.9177178,False,233
Mfsd9,0.0,0.071064465,0,0.07341795,0.08645356,0.8492184,False,659
Gm28175,0.0,0.017991005,0,0.019268455,0.021443205,0.8985809,False,165
Pantr1,1.0,1.1794103,1,2.742399,1.6406031,1.6715797,True,4791
Pou3f3,1.0,0.67366314,1,1.1990714,0.85206264,1.4072573,True,3625
Dalir,0.0,0.025787106,0,0.028123444,0.031060543,0.9054395,False,233
Mrps9,0.0,1.0009995,0,1.2750889,1.3449311,0.9480701,False,5657
Gpr45,0.0,0.5984008,0,0.7299455,0.7460752,0.97838056,False,4020
Tgfbrap1,0.0,0.6163918,0,0.6980919,0.7711495,0.90526146,False,4234
8430432A02Rik,0.0,0.018790605,0,0.019638881,0.022430677,0.8755367,False,177
AI597479,0.0,0.48745626,0,0.531355,0.59539455,0.8924419,False,3609
Fhl2,0.0,2.1349325,0,3.7996643,3.5490105,1.0706264,False,7565
Nck2,0.0,0.6810595,0,0.7942084,0.8626402,0.92067164,False,4507
1500015O10Rik,0.0,0.0013993003,0,0.001397482,0.0014837629,0.94184995,False,13
Gm29155,0.0,0.005197401,0,0.005570745,0.0057985,0.9607218,False,50
Gm29156,0.0,0.008095952,0,0.00823113,0.009229396,0.8918385,False,80
Uxs1,0.0,1.1258371,0,1.4462786,1.5498204,0.9331911,False,6026
Tpp2,0.0,1.0437781,0,1.2054003,1.4137546,0.8526235,False,5954
Mettl21c,0.0,0.011994003,0,0.011851331,0.014000127,0.846516,False,113
Gm8251,0.0,0.0072963517,0,0.008043519,0.00827485,0.97204405,False,68
Tex30,0.0,0.26846576,0,0.29117364,0.31551316,0.92285734,False,2198
Kdelc1,0.0,0.047876064,0,0.04718786,0.058189917,0.8109285,False,448
Bivm,0.0,0.26546726,0,0.2719831,0.31190872,0.87199587,False,2221
Ercc5,0.0,0.370015,0,0.4046586,0.44189543,0.9157338,False,2853
Mettl21e,0.0,0.0016991504,0,0.0018963529,0.0018140359,1.0453779,False,14
Gulp1,0.0,0.049575213,0,0.058717582,0.060278907,0.9740983,False,429
Col5a2,1.0,0.064467765,1,0.12509179,0.078439705,1.5947509,True,430
Wdr75,0.0,0.43188405,0,0.4644971,0.522102,0.8896674,False,3294
Gm5269,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,3
Slc40a1,0.0,0.031184407,0,0.039811123,0.037698902,1.0560287,False,221
Dnah7b,0.0,0.029185407,0,0.031935014,0.035245407,0.9060758,False,257
Dnah7c,0.0,0.012593703,0,0.013835785,0.014735346,0.9389522,False,116
Slc39a10,1.0,5.863868,1,26.880707,15.747489,1.7069837,True,8997
Gm28151,0.0,0.15562218,0,0.18799442,0.18402508,1.0215696,False,1265
Gm28826,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,6
Tmeff2,0.0,2.1066468,0,3.4389453,3.485231,0.9867194,False,7594
Gm28322,0.0,0.005397301,0,0.0063683074,0.006031049,1.0559204,False,45
Gm29325,0.0,0.14522739,0,0.1601344,0.17230363,0.9293734,False,1233
9330175M20Rik,0.0,0.015792103,0,0.016343947,0.018711751,0.873459,False,149
Cavin2,0.0,0.17341329,0,0.2327197,0.20443071,1.1383793,False,1378
1700072G22Rik,0.0,0.0032983508,0,0.0032878004,0.003614444,0.9096282,False,31
Nabp1,1.0,0.8901549,1,1.8220992,1.171735,1.5550438,True,4515
Gm17767,0.0,0.0024987506,0,0.0024927561,0.0027083645,0.9203916,False,24
Myo1b,1.0,0.14752623,1,0.22073683,0.17488123,1.26221,True,1026
Stat4,0.0,0.017191404,0,0.01969643,0.020453546,0.9629836,False,151
Gm31812,0.0,0.015492254,0,0.016253369,0.018337606,0.8863408,False,146
Stat1,0.0,0.31734133,0,0.3845903,0.37540376,1.024471,False,2454
Gls,0.0,8.28016,0,25.281658,27.30017,0.9260622,False,9306
Nab1,0.0,0.7352324,0,0.9493833,0.9410772,1.0088261,False,4564
Gm553,0.0,0.0035982009,0,0.0035856122,0.0039565233,0.9062532,False,35
Nemp2,0.0,0.06906547,0,0.06989962,0.08402786,0.83186245,False,633
Mfsd6,0.0,3.5109446,0,6.9544234,7.2135057,0.96408373,False,8700
Inpp1,0.0,0.73883057,0,0.9012959,0.946332,0.95240986,False,4661
Hibch,0.0,0.31894052,0,0.3521852,0.37739423,0.93320245,False,2522
1700019D03Rik,1.0,0.9978011,1,1.7145094,1.3398463,1.2796314,True,5000
Mstn,0.0,0.013393303,0,0.0142148435,0.01572317,0.9040698,False,127
Pms1,0.0,0.088455774,0,0.09483373,0.10729893,0.8838273,False,783
Ormdl1,0.0,0.24227886,0,0.25436985,0.28428867,0.89475906,False,1991
Osgepl1,0.0,0.37211394,0,0.40280086,0.44458947,0.90600634,False,2907
Gm28551,0.0,0.014392803,0,0.014786829,0.016965957,0.8715588,False,131
Asnsd1,0.0,0.403998,0,0.4517233,0.4857913,0.92987114,False,3072
Dnah7a,0.0,0.25677162,0,0.29501736,0.30150115,0.978495,False,2064
Stk17b,1.0,0.03268366,1,0.05041108,0.039536625,1.2750477,True,217
Hecw2,0.0,1.2534733,0,1.6294674,1.7689106,0.92117,False,6370
Ccdc150,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,8
Gtf3c3,0.0,0.5712144,0,0.6220022,0.70857066,0.87782663,False,4073
